iso3,year,source,catalog,ages,sex,one_person,couple_only,with_partner,with_children_under_20,with_children_20_plus
AZE,2000,MICS,1912,65 or over,Males,2.40,,,,
AZE,2000,MICS,1912,80 or over,Both sexes,17.56,,,,
AZE,2000,MICS,1912,80 or over,Females,22.52,,,,
AZE,2000,MICS,1912,80 or over,Males,3.70,,,,
AZE,2006,DHS,179,60 or over,Both sexes,7.38,13.98,56.29,1.59,72.89
AZE,2006,DHS,179,60 or over,Females,10.39,10.17,37.06,0.62,73.61
AZE,2006,DHS,179,60 or over,Males,3.68,18.67,79.94,2.77,72.01
AZE,2006,DHS,179,65 or over,Both sexes,7.44,14.14,52.78,1.29,73.09
AZE,2006,DHS,179,65 or over,Females,10.24,10.18,34.52,0.54,73.97
AZE,2006,DHS,179,65 or over,Males,3.68,19.45,77.27,2.29,71.91
AZE,2006,DHS,179,80 or over,Both sexes,12.98,5.83,21.49,1.26,74.46
AZE,2006,DHS,179,80 or over,Females,12.48,3.25,7.76,0.00,78.08
AZE,2006,DHS,179,80 or over,Males,13.97,10.95,48.81,3.78,67.27
AZE,2023,MICS,7790,60 or over,Both sexes,7.99,18.65,62.89,1.09,65.92
AZE,2023,MICS,7790,60 or over,Females,11.52,13.64,44.90,0.41,66.63
AZE,2023,MICS,7790,60 or over,Males,3.39,25.16,86.29,1.96,65.01
AZE,2023,MICS,7790,65 or over,Both sexes,9.47,18.25,55.72,0.62,65.95
AZE,2023,MICS,7790,65 or over,Females,13.68,11.57,34.94,0.19,67.51
AZE,2023,MICS,7790,65 or over,Males,3.63,27.53,84.55,1.21,63.78
AZE,2023,MICS,7790,80 or over,Both sexes,13.05,5.17,24.22,0.31,75.89
AZE,2023,MICS,7790,80 or over,Females,14.76,0.31,7.10,0.00,78.19
AZE,2023,MICS,7790,80 or over,Males,9.49,15.32,59.90,0.95,71.12
BDI,2000,MICS,1905,60 or over,Both sexes,4.97,,,,
BDI,2000,MICS,1905,60 or over,Females,7.63,,,,
BDI,2000,MICS,1905,60 or over,Males,2.19,,,,
BDI,2000,MICS,1905,65 or over,Both sexes,5.70,,,,
BDI,2000,MICS,1905,65 or over,Females,9.48,,,,
BDI,2000,MICS,1905,65 or over,Males,2.32,,,,
BDI,2000,MICS,1905,80 or over,Both sexes,9.30,,,,
BDI,2000,MICS,1905,80 or over,Females,13.89,,,,
BDI,2000,MICS,1905,80 or over,Males,6.00,,,,
BDI,2005,MICS,148,60 or over,Both sexes,8.64,7.43,55.27,21.92,37.90
BDI,2005,MICS,148,60 or over,Females,12.79,4.97,29.65,11.87,40.40
BDI,2005,MICS,148,60 or over,Males,3.53,10.46,86.77,34.29,34.83
BDI,2005,MICS,148,65 or over,Both sexes,11.23,8.87,53.40,15.80,35.97
BDI,2005,MICS,148,65 or over,Females,16.62,5.56,25.88,5.34,38.46
BDI,2005,MICS,148,65 or over,Males,4.95,12.73,85.43,27.97,33.08
BDI,2005,MICS,148,80 or over,Both sexes,13.87,8.31,49.36,9.96,37.22
BDI,2005,MICS,148,80 or over,Females,21.34,2.23,11.10,0.86,38.60
BDI,2005,MICS,148,80 or over,Males,7.16,13.78,83.73,18.14,35.98
BDI,2010,DHS,4950,60 or over,Both sexes,10.94,9.74,53.89,18.19,38.45
BDI,2010,DHS,4950,60 or over,Females,15.55,7.13,29.58,10.41,38.18
BDI,2010,DHS,4950,60 or over,Males,5.38,12.89,83.28,27.60,38.77
BDI,2010,DHS,4950,65 or over,Both sexes,13.21,10.49,49.23,13.77,35.97
BDI,2010,DHS,4950,65 or over,Females,19.88,6.62,23.48,5.76,36.21
BDI,2010,DHS,4950,65 or over,Males,4.65,15.46,82.29,24.05,35.65
BDI,2010,DHS,4950,80 or over,Both sexes,16.86,14.80,38.25,7.31,28.18
BDI,2010,DHS,4950,80 or over,Females,28.24,4.89,11.28,1.09,33.88
BDI,2010,DHS,4950,80 or over,Males,2.45,27.34,72.39,15.19,20.97
BDI,2012,DHS,5464,60 or over,Both sexes,11.10,7.40,51.77,20.21,37.06
BDI,2012,DHS,5464,60 or over,Females,15.75,5.18,26.93,10.52,37.93
BDI,2012,DHS,5464,60 or over,Males,5.04,10.30,84.18,32.86,35.92
BDI,2012,DHS,5464,65 or over,Both sexes,14.01,8.82,47.45,16.32,32.91
BDI,2012,DHS,5464,65 or over,Females,20.55,5.31,21.82,7.06,32.38
BDI,2012,DHS,5464,65 or over,Males,4.95,13.69,82.95,29.15,33.64
BDI,2012,DHS,5464,80 or over,Both sexes,16.51,12.86,38.08,11.20,25.71
BDI,2012,DHS,5464,80 or over,Females,25.63,3.02,8.78,2.28,27.15
BDI,2012,DHS,5464,80 or over,Males,3.66,26.71,79.33,23.76,23.67
BDI,2016,DHS,6056,60 or over,Both sexes,10.33,8.64,55.37,16.81,39.84
BDI,2016,DHS,6056,60 or over,Females,14.45,6.47,31.09,7.69,40.21
BDI,2016,DHS,6056,60 or over,Males,5.51,11.18,83.77,27.49,39.41
BDI,2016,DHS,6056,65 or over,Both sexes,13.43,9.16,48.80,12.55,36.06
BDI,2016,DHS,6056,65 or over,Females,18.82,5.78,23.04,3.77,36.73
BDI,2016,DHS,6056,65 or over,Males,6.78,13.32,80.53,23.37,35.24
BDI,2016,DHS,6056,80 or over,Both sexes,16.23,12.14,37.65,7.79,29.33
BDI,2016,DHS,6056,80 or over,Females,20.44,4.15,11.92,0.10,33.33
BDI,2016,DHS,6056,80 or over,Males,10.79,22.47,70.89,17.72,24.17
BEL,2001,LFS,9495,60 or over,Both sexes,29.89,51.63,,,
BEL,2001,LFS,9495,60 or over,Females,38.73,43.32,,,
BEL,2001,LFS,9495,60 or over,Males,18.00,62.82,,,
BEL,2001,LFS,9495,65 or over,Both sexes,33.81,49.55,,,
BEL,2001,LFS,9495,65 or over,Females,44.15,39.36,,,
BEL,2001,LFS,9495,65 or over,Males,18.86,64.29,,,
BEL,2001,LFS,9495,80 or over,Both sexes,54.83,27.31,,,
BEL,2001,LFS,9495,80 or over,Females,64.83,15.82,,,
BEL,2001,LFS,9495,80 or over,Males,32.64,52.84,,,
BEL,2011,DYB,4810,60 or over,Both sexes,25.79,51.79,,,
BEL,2011,DYB,4810,60 or over,Females,32.15,44.99,,,
BEL,2011,DYB,4810,60 or over,Males,17.99,60.12,,,
BEL,2011,DYB,4810,65 or over,Both sexes,28.21,50.55,,,
BEL,2011,DYB,4810,65 or over,Females,35.71,41.44,,,
BEL,2011,DYB,4810,65 or over,Males,18.33,62.55,,,
BEL,2011,DYB,4810,80 or over,Both sexes,44.01,20.15,,,
BEL,2011,DYB,4810,80 or over,Females,49.50,10.09,,,
BEL,2011,DYB,4810,80 or over,Males,31.13,43.79,,,
BEL,2021,DYB,7121,60 or over,Both sexes,27.20,51.34,,,
BEL,2021,DYB,7121,60 or over,Females,32.68,46.00,,,
BEL,2021,DYB,7121,60 or over,Males,20.78,57.60,,,
BEL,2021,DYB,7121,65 or over,Both sexes,29.15,52.15,,,
BEL,2021,DYB,7121,65 or over,Females,35.89,44.37,,,
BEL,2021,DYB,7121,65 or over,Males,20.84,61.74,,,
BEL,2021,DYB,7121,80 or over,Both sexes,44.34,25.65,,,
BEL,2021,DYB,7121,80 or over,Females,51.07,14.18,,,
BEL,2021,DYB,7121,80 or over,Males,31.00,48.40,,,
BEN,1979,IPUMS,1236,60 or over,Both sexes,10.81,4.83,44.34,,
BEN,1979,IPUMS,1236,60 or over,Females,10.82,3.34,22.15,,
BEN,1979,IPUMS,1236,60 or over,Males,10.80,6.24,65.44,,
BEN,1979,IPUMS,1236,65 or over,Both sexes,11.37,5.09,41.54,,
BEN,1979,IPUMS,1236,65 or over,Females,11.60,3.11,17.62,,
BEN,1979,IPUMS,1236,65 or over,Males,11.15,6.91,63.50,,
BEN,1979,IPUMS,1236,80 or over,Both sexes,13.16,5.31,34.16,,
BEN,1979,IPUMS,1236,80 or over,Females,12.92,2.22,11.02,,
BEN,1979,IPUMS,1236,80 or over,Males,13.38,8.20,55.82,,
BEN,1992,IPUMS,1144,60 or over,Both sexes,9.81,3.73,47.58,,
BEN,1992,IPUMS,1144,60 or over,Females,11.63,2.42,23.96,,
BEN,1992,IPUMS,1144,60 or over,Males,7.88,5.12,72.70,,
BEN,1992,IPUMS,1144,65 or over,Both sexes,10.63,4.18,44.95,,
BEN,1992,IPUMS,1144,65 or over,Females,12.80,2.28,18.70,,
BEN,1992,IPUMS,1144,65 or over,Males,8.43,6.09,71.48,,
BEN,1992,IPUMS,1144,80 or over,Both sexes,11.79,4.45,38.99,,
BEN,1992,IPUMS,1144,80 or over,Females,13.98,1.38,10.62,,
BEN,1992,IPUMS,1144,80 or over,Males,9.68,7.39,66.19,,
BEN,1996,DHS,1780,60 or over,Both sexes,8.62,5.03,52.81,18.53,49.83
BEN,1996,DHS,1780,60 or over,Females,9.67,4.09,30.63,8.00,53.09
BEN,1996,DHS,1780,60 or over,Males,7.64,5.96,74.47,28.79,46.53
BEN,1996,DHS,1780,65 or over,Both sexes,9.96,5.67,49.46,15.48,49.77
BEN,1996,DHS,1780,65 or over,Females,11.03,3.85,25.42,6.66,52.42
BEN,1996,DHS,1780,65 or over,Males,9.00,7.40,72.17,23.81,47.08
BEN,1996,DHS,1780,80 or over,Both sexes,14.54,5.89,40.84,12.21,45.36
BEN,1996,DHS,1780,80 or over,Females,17.06,1.85,13.89,3.72,51.48
BEN,1996,DHS,1780,80 or over,Males,12.04,9.91,67.58,20.64,39.29
BEN,2001,DHS,1761,60 or over,Both sexes,10.31,4.74,50.63,19.21,48.28
BEN,2001,DHS,1761,60 or over,Females,11.67,3.71,25.78,7.20,52.06
BEN,2001,DHS,1761,60 or over,Males,8.97,5.77,75.36,31.16,44.52
BEN,2001,DHS,1761,65 or over,Both sexes,11.96,5.49,47.32,16.07,49.15
BEN,2001,DHS,1761,65 or over,Females,14.60,3.09,16.91,4.26,52.17
BEN,2001,DHS,1761,65 or over,Males,9.70,7.54,73.37,26.19,46.56
BEN,2001,DHS,1761,80 or over,Both sexes,14.31,6.43,35.03,10.52,52.05
BEN,2001,DHS,1761,80 or over,Females,16.09,2.75,6.55,2.37,55.03
BEN,2001,DHS,1761,80 or over,Males,12.42,10.33,65.19,19.16,48.90
BEN,2002,IPUMS,1278,60 or over,Both sexes,10.12,3.75,46.09,,
BEN,2002,IPUMS,1278,60 or over,Females,12.23,2.50,22.98,,
BEN,2002,IPUMS,1278,60 or over,Males,7.57,5.25,73.90,,
BEN,2002,IPUMS,1278,65 or over,Both sexes,10.98,3.96,42.46,,
BEN,2002,IPUMS,1278,65 or over,Females,13.39,2.37,18.21,,
BEN,2002,IPUMS,1278,65 or over,Males,8.09,5.87,71.65,,
BEN,2002,IPUMS,1278,80 or over,Both sexes,12.24,4.19,36.05,,
BEN,2002,IPUMS,1278,80 or over,Females,14.78,1.61,10.62,,
BEN,2002,IPUMS,1278,80 or over,Males,9.25,7.24,65.99,,
BEN,2006,DHS,694,60 or over,Both sexes,11.65,6.57,52.28,21.02,43.75
BEN,2006,DHS,694,60 or over,Females,14.79,4.61,25.42,9.41,48.05
BEN,2006,DHS,694,60 or over,Males,8.56,8.49,78.72,32.45,39.52
BEN,2006,DHS,694,65 or over,Both sexes,13.27,7.09,47.86,17.47,44.05
BEN,2006,DHS,694,65 or over,Females,16.67,3.94,17.81,5.81,49.53
BEN,2006,DHS,694,65 or over,Males,10.15,9.97,75.39,28.14,39.03
BEN,2006,DHS,694,80 or over,Both sexes,17.52,8.39,38.41,11.04,46.73
BEN,2006,DHS,694,80 or over,Females,20.50,2.67,6.50,1.66,54.52
BEN,2006,DHS,694,80 or over,Males,14.56,14.07,70.03,20.34,39.01
BEN,2012,DHS,4493,60 or over,Both sexes,11.53,7.68,53.53,22.44,40.23
BEN,2012,DHS,4493,60 or over,Females,13.59,5.63,28.66,11.33,43.90
BEN,2012,DHS,4493,60 or over,Males,9.60,9.59,76.81,32.83,36.80
BEN,2012,DHS,4493,65 or over,Both sexes,13.26,8.09,50.07,18.95,39.95
BEN,2012,DHS,4493,65 or over,Females,16.06,4.79,22.04,7.68,44.18
BEN,2012,DHS,4493,65 or over,Males,10.82,10.95,74.38,28.73,36.28
BEN,2012,DHS,4493,80 or over,Both sexes,16.78,8.58,41.28,10.05,41.60
BEN,2012,DHS,4493,80 or over,Females,21.18,2.51,8.31,1.74,46.44
BEN,2012,DHS,4493,80 or over,Males,12.90,13.92,70.33,17.38,37.35
BEN,2013,IPUMS,4705,60 or over,Both sexes,10.13,3.82,43.91,13.20,54.73
BEN,2013,IPUMS,4705,60 or over,Females,12.30,2.44,21.01,7.04,55.04
BEN,2013,IPUMS,4705,60 or over,Males,7.50,5.50,71.61,20.66,54.36
BEN,2013,IPUMS,4705,65 or over,Both sexes,11.28,3.90,38.67,10.17,54.91
BEN,2013,IPUMS,4705,65 or over,Females,13.83,2.14,15.72,5.12,54.39
BEN,2013,IPUMS,4705,65 or over,Males,8.09,6.09,67.29,16.46,55.57
BEN,2013,IPUMS,4705,80 or over,Both sexes,13.27,3.27,26.85,6.46,54.19
BEN,2013,IPUMS,4705,80 or over,Females,16.35,1.12,7.61,3.17,54.19
BEN,2013,IPUMS,4705,80 or over,Males,8.98,6.27,53.74,11.05,54.19
BEN,2014,MICS,5665,60 or over,Both sexes,11.86,7.62,51.67,16.53,46.71
BEN,2014,MICS,5665,60 or over,Females,14.29,4.99,25.22,6.58,50.04
BEN,2014,MICS,5665,60 or over,Males,9.44,10.24,78.09,26.47,43.38
BEN,2014,MICS,5665,65 or over,Both sexes,14.12,7.60,45.31,12.24,47.76
BEN,2014,MICS,5665,65 or over,Females,16.95,3.32,16.35,4.58,50.73
BEN,2014,MICS,5665,65 or over,Males,11.26,11.92,74.59,19.98,44.75
BEN,2014,MICS,5665,80 or over,Both sexes,19.53,7.62,34.03,10.85,44.05
BEN,2014,MICS,5665,80 or over,Females,20.95,0.32,4.27,2.59,55.27
BEN,2014,MICS,5665,80 or over,Males,17.95,15.74,67.14,20.05,31.55
BEN,2018,DHS,6055,60 or over,Both sexes,9.18,5.49,48.49,13.86,50.85
BEN,2018,DHS,6055,60 or over,Females,11.12,3.09,23.99,5.47,52.63
BEN,2018,DHS,6055,60 or over,Males,7.04,8.11,75.42,23.09,48.89
BEN,2018,DHS,6055,65 or over,Both sexes,9.63,5.54,45.21,11.67,52.25
BEN,2018,DHS,6055,65 or over,Females,11.90,2.55,17.54,3.78,53.62
BEN,2018,DHS,6055,65 or over,Males,7.28,8.63,73.70,19.79,50.84
BEN,2018,DHS,6055,80 or over,Both sexes,9.58,3.82,28.92,4.57,58.68
BEN,2018,DHS,6055,80 or over,Females,10.57,0.61,7.27,0.29,61.50
BEN,2018,DHS,6055,80 or over,Males,8.00,8.95,63.61,11.42,54.15
BEN,2021,MICS,9222,60 or over,Both sexes,10.71,7.19,50.31,16.24,45.51
BEN,2021,MICS,9222,60 or over,Females,13.85,4.26,25.46,8.32,47.05
BEN,2021,MICS,9222,60 or over,Males,7.22,10.45,77.98,25.05,43.79
BEN,2021,MICS,9222,65 or over,Both sexes,11.65,7.68,45.85,12.91,46.03
BEN,2021,MICS,9222,65 or over,Females,15.42,3.54,18.18,5.74,48.49
BEN,2021,MICS,9222,65 or over,Males,7.51,12.23,76.26,20.78,43.33
BEN,2021,MICS,9222,80 or over,Both sexes,10.59,6.80,33.45,7.15,54.92
BEN,2021,MICS,9222,80 or over,Females,11.55,2.49,7.47,1.17,60.72
BEN,2021,MICS,9222,80 or over,Males,9.22,12.93,70.34,15.64,46.68
BFA,1993,DHS,1776,60 or over,Both sexes,2.98,8.04,72.62,26.97,43.87
BFA,1993,DHS,1776,60 or over,Females,2.74,6.46,49.53,15.71,49.83
BFA,1993,DHS,1776,60 or over,Males,3.17,9.33,91.50,36.17,38.99
BFA,1993,DHS,1776,65 or over,Both sexes,3.81,8.71,67.92,23.40,44.26
BFA,1993,DHS,1776,65 or over,Females,3.07,6.30,39.53,10.52,53.08
BFA,1993,DHS,1776,65 or over,Males,4.37,10.53,89.27,33.09,37.62
BFA,1993,DHS,1776,80 or over,Both sexes,7.78,9.66,50.20,16.48,48.18
BFA,1993,DHS,1776,80 or over,Females,0.53,0.55,11.69,3.18,71.85
BFA,1993,DHS,1776,80 or over,Males,13.56,16.93,80.93,27.09,29.29
BFA,1996,IPUMS,924,60 or over,Both sexes,2.54,4.56,58.92,,
BFA,1996,IPUMS,924,60 or over,Females,2.88,3.13,33.68,,
BFA,1996,IPUMS,924,60 or over,Males,2.17,6.10,86.36,,
BFA,1996,IPUMS,924,65 or over,Both sexes,2.81,4.97,54.55,,
BFA,1996,IPUMS,924,65 or over,Females,3.23,2.75,26.83,,
BFA,1996,IPUMS,924,65 or over,Males,2.34,7.41,85.17,,
BFA,1996,IPUMS,924,80 or over,Both sexes,3.61,5.13,37.00,,
BFA,1996,IPUMS,924,80 or over,Females,3.79,1.39,9.85,,
BFA,1996,IPUMS,924,80 or over,Males,3.36,10.47,75.81,,
BFA,1999,DHS,1777,60 or over,Both sexes,2.33,5.00,71.41,30.85,45.13
BFA,1999,DHS,1777,60 or over,Females,2.41,4.19,47.57,17.29,53.24
BFA,1999,DHS,1777,60 or over,Males,2.27,5.61,89.39,41.07,39.00
BFA,1999,DHS,1777,65 or over,Both sexes,3.09,5.62,67.75,25.08,47.85
BFA,1999,DHS,1777,65 or over,Females,3.61,3.98,37.61,10.66,57.36
BFA,1999,DHS,1777,65 or over,Males,2.72,6.76,88.73,35.12,41.22
BFA,1999,DHS,1777,80 or over,Both sexes,5.08,5.62,53.00,16.78,50.55
BFA,1999,DHS,1777,80 or over,Females,4.50,0.00,14.59,6.68,63.49
BFA,1999,DHS,1777,80 or over,Males,5.48,9.47,79.24,23.68,41.72
BFA,2003,DHS,1787,60 or over,Both sexes,4.08,5.75,68.73,25.48,47.91
BFA,2003,DHS,1787,60 or over,Females,4.61,4.38,43.30,12.10,54.88
BFA,2003,DHS,1787,60 or over,Males,3.65,6.87,89.56,36.44,42.20
BFA,2003,DHS,1787,65 or over,Both sexes,4.78,6.59,63.78,22.58,47.95
BFA,2003,DHS,1787,65 or over,Females,5.33,4.83,33.09,8.77,56.28
BFA,2003,DHS,1787,65 or over,Males,4.35,7.95,87.72,33.34,41.45
BFA,2003,DHS,1787,80 or over,Both sexes,8.32,7.20,48.59,16.48,49.43
BFA,2003,DHS,1787,80 or over,Females,6.46,2.60,9.70,2.43,65.13
BFA,2003,DHS,1787,80 or over,Males,9.93,11.19,82.42,28.70,35.78
BFA,2006,IPUMS,1338,60 or over,Both sexes,2.56,4.43,55.70,,
BFA,2006,IPUMS,1338,60 or over,Females,2.74,3.02,30.33,,
BFA,2006,IPUMS,1338,60 or over,Males,2.36,6.03,84.64,,
BFA,2006,IPUMS,1338,65 or over,Both sexes,2.69,4.85,51.20,,
BFA,2006,IPUMS,1338,65 or over,Females,2.96,2.71,23.30,,
BFA,2006,IPUMS,1338,65 or over,Males,2.37,7.28,82.89,,
BFA,2006,IPUMS,1338,80 or over,Both sexes,3.34,4.96,34.83,,
BFA,2006,IPUMS,1338,80 or over,Females,3.43,1.35,8.74,,
BFA,2006,IPUMS,1338,80 or over,Males,3.22,9.98,71.07,,
BFA,2006,MICS,136,60 or over,Both sexes,2.49,4.07,70.50,23.90,56.46
BFA,2006,MICS,136,60 or over,Females,2.73,3.38,43.80,11.53,62.35
BFA,2006,MICS,136,60 or over,Males,2.30,4.63,92.34,34.02,51.63
BFA,2006,MICS,136,65 or over,Both sexes,3.14,4.74,67.20,20.65,58.39
BFA,2006,MICS,136,65 or over,Females,3.66,2.80,32.49,6.94,66.57
BFA,2006,MICS,136,65 or over,Males,2.76,6.13,92.09,30.49,52.53
BFA,2006,MICS,136,80 or over,Both sexes,4.68,4.38,53.71,15.18,59.94
BFA,2006,MICS,136,80 or over,Females,6.00,0.00,8.63,1.84,71.10
BFA,2006,MICS,136,80 or over,Males,3.67,7.71,87.94,25.31,51.46
BFA,2010,DHS,4494,60 or over,Both sexes,2.98,6.70,71.36,29.87,44.16
BFA,2010,DHS,4494,60 or over,Females,3.11,5.06,45.84,14.65,54.80
BFA,2010,DHS,4494,60 or over,Males,2.85,7.93,90.48,41.27,36.22
BFA,2010,DHS,4494,65 or over,Both sexes,3.52,7.14,67.13,24.21,46.96
BFA,2010,DHS,4494,65 or over,Females,3.39,4.75,36.47,9.84,58.38
BFA,2010,DHS,4494,65 or over,Males,3.55,8.86,89.10,34.49,38.84
BFA,2010,DHS,4494,80 or over,Both sexes,6.40,7.94,49.15,15.04,47.45
BFA,2010,DHS,4494,80 or over,Females,5.71,1.96,10.53,2.94,65.45
BFA,2010,DHS,4494,80 or over,Males,6.54,12.92,81.30,25.12,32.79
BFA,2014,DHS,5777,60 or over,Both sexes,3.70,5.82,66.54,20.34,52.31
BFA,2014,DHS,5777,60 or over,Females,4.28,3.93,39.54,8.32,59.10
BFA,2014,DHS,5777,60 or over,Males,3.19,7.48,90.29,30.90,46.34
BFA,2014,DHS,5777,65 or over,Both sexes,4.29,6.71,62.68,16.15,52.48
BFA,2014,DHS,5777,65 or over,Females,5.20,3.67,31.06,5.51,59.29
BFA,2014,DHS,5777,65 or over,Males,3.56,9.19,88.38,24.79,46.94
BFA,2014,DHS,5777,80 or over,Both sexes,5.20,10.05,50.56,9.44,54.05
BFA,2014,DHS,5777,80 or over,Females,7.16,3.40,8.47,1.80,68.58
BFA,2014,DHS,5777,80 or over,Males,3.66,15.28,83.68,15.46,42.62
BGD,1994,DHS,1814,60 or over,Both sexes,1.35,3.63,56.75,10.53,76.73
BGD,1994,DHS,1814,60 or over,Females,2.59,1.49,21.97,1.93,84.07
BGD,1994,DHS,1814,60 or over,Males,0.38,5.32,84.09,17.29,70.96
BGD,1994,DHS,1814,65 or over,Both sexes,1.44,4.06,56.54,8.49,77.95
BGD,1994,DHS,1814,65 or over,Females,3.04,0.92,14.55,1.09,83.67
BGD,1994,DHS,1814,65 or over,Males,0.41,6.08,83.54,13.24,74.27
BGD,1994,DHS,1814,80 or over,Both sexes,0.67,4.23,40.81,3.80,78.03
BGD,1994,DHS,1814,80 or over,Females,0.80,0.58,5.11,0.00,79.90
BGD,1994,DHS,1814,80 or over,Males,0.57,7.15,69.36,6.84,76.54
BGD,1997,DHS,1815,60 or over,Both sexes,1.64,4.73,58.91,9.73,76.71
BGD,1997,DHS,1815,60 or over,Females,3.11,2.67,24.10,2.55,82.01
BGD,1997,DHS,1815,60 or over,Males,0.53,6.29,85.29,15.17,72.69
BGD,1997,DHS,1815,65 or over,Both sexes,1.66,5.10,58.18,8.96,76.94
BGD,1997,DHS,1815,65 or over,Females,3.49,1.64,16.17,1.18,83.08
BGD,1997,DHS,1815,65 or over,Males,0.53,7.25,84.28,13.79,73.13
BGD,1997,DHS,1815,80 or over,Both sexes,1.36,4.58,41.61,4.19,78.89
BGD,1997,DHS,1815,80 or over,Females,2.35,0.42,3.28,0.00,80.58
BGD,1997,DHS,1815,80 or over,Males,0.57,7.87,71.94,7.51,77.55
BGD,2000,DHS,1816,60 or over,Both sexes,1.79,4.22,59.32,11.38,76.75
BGD,2000,DHS,1816,60 or over,Females,3.35,2.40,24.82,3.03,83.06
BGD,2000,DHS,1816,60 or over,Males,0.61,5.59,85.26,17.65,71.99
BGD,2000,DHS,1816,65 or over,Both sexes,1.80,4.68,56.43,9.53,77.75
BGD,2000,DHS,1816,65 or over,Females,3.36,2.47,17.88,1.58,84.03
BGD,2000,DHS,1816,65 or over,Males,0.74,6.20,82.91,14.99,73.43
BGD,2000,DHS,1816,80 or over,Both sexes,0.82,4.97,40.60,3.60,83.32
BGD,2000,DHS,1816,80 or over,Females,1.17,1.42,6.46,0.59,86.70
BGD,2000,DHS,1816,80 or over,Males,0.53,8.08,70.37,6.23,80.31
BGD,2001,IPUMS,1133,60 or over,Both sexes,2.85,6.52,54.30,,
BGD,2001,IPUMS,1133,60 or over,Females,5.14,4.37,27.37,,
BGD,2001,IPUMS,1133,60 or over,Males,0.99,8.26,76.22,,
BGD,2001,IPUMS,1133,65 or over,Both sexes,2.95,6.94,50.00,,
BGD,2001,IPUMS,1133,65 or over,Females,5.37,3.89,21.96,,
BGD,2001,IPUMS,1133,65 or over,Males,1.03,9.37,72.26,,
BGD,2001,IPUMS,1133,80 or over,Both sexes,3.10,7.23,35.51,,
BGD,2001,IPUMS,1133,80 or over,Females,5.25,2.23,10.66,,
BGD,2001,IPUMS,1133,80 or over,Males,1.20,11.62,57.35,,
BGD,2004,DHS,1813,60 or over,Both sexes,1.83,7.34,60.34,9.78,75.92
BGD,2004,DHS,1813,60 or over,Females,4.00,4.29,25.50,1.50,83.36
BGD,2004,DHS,1813,60 or over,Males,0.17,9.67,86.99,16.12,70.23
BGD,2004,DHS,1813,65 or over,Both sexes,1.38,7.77,55.54,7.18,78.49
BGD,2004,DHS,1813,65 or over,Females,3.19,2.82,16.36,0.77,86.28
BGD,2004,DHS,1813,65 or over,Males,0.10,11.29,83.39,11.73,72.95
BGD,2004,DHS,1813,80 or over,Both sexes,0.51,6.95,42.75,2.07,82.25
BGD,2004,DHS,1813,80 or over,Females,1.16,0.00,5.51,0.00,87.60
BGD,2004,DHS,1813,80 or over,Males,0.00,12.39,71.85,3.68,78.06
BGD,2006,MICS,2286,60 or over,Both sexes,2.51,8.44,62.85,9.41,74.51
BGD,2006,MICS,2286,60 or over,Females,4.89,5.45,29.90,1.95,81.20
BGD,2006,MICS,2286,60 or over,Males,0.66,10.77,88.58,15.24,69.29
BGD,2006,MICS,2286,65 or over,Both sexes,2.57,9.10,58.49,6.81,76.18
BGD,2006,MICS,2286,65 or over,Females,5.04,4.14,20.60,0.83,83.14
BGD,2006,MICS,2286,65 or over,Males,0.79,12.67,85.82,11.12,71.17
BGD,2006,MICS,2286,80 or over,Both sexes,2.14,8.48,42.58,3.00,79.25
BGD,2006,MICS,2286,80 or over,Females,3.74,1.76,6.93,0.04,85.40
BGD,2006,MICS,2286,80 or over,Males,0.78,14.17,72.80,5.52,74.04
BGD,2007,DHS,1840,60 or over,Both sexes,2.43,8.96,58.72,8.50,73.41
BGD,2007,DHS,1840,60 or over,Females,4.51,4.89,26.31,2.03,80.39
BGD,2007,DHS,1840,60 or over,Males,0.71,12.31,85.40,13.82,67.67
BGD,2007,DHS,1840,65 or over,Both sexes,1.96,10.34,55.15,6.76,74.30
BGD,2007,DHS,1840,65 or over,Females,3.79,4.60,18.00,1.04,81.64
BGD,2007,DHS,1840,65 or over,Males,0.58,14.66,83.14,11.06,68.77
BGD,2007,DHS,1840,80 or over,Both sexes,1.39,10.24,38.80,2.14,77.35
BGD,2007,DHS,1840,80 or over,Females,2.21,1.33,4.30,0.00,85.74
BGD,2007,DHS,1840,80 or over,Males,0.63,18.44,70.58,4.10,69.61
BGD,2011,DHS,5048,60 or over,Both sexes,1.70,9.24,63.88,8.80,74.29
BGD,2011,DHS,5048,60 or over,Females,3.44,5.38,32.27,1.97,81.72
BGD,2011,DHS,5048,60 or over,Males,0.29,12.36,89.42,14.32,68.29
BGD,2011,DHS,5048,65 or over,Both sexes,1.70,8.98,59.02,6.36,76.89
BGD,2011,DHS,5048,65 or over,Females,3.50,3.58,22.47,1.08,84.29
BGD,2011,DHS,5048,65 or over,Males,0.31,13.13,87.05,10.42,71.21
BGD,2011,DHS,5048,80 or over,Both sexes,0.96,7.80,41.97,2.66,80.32
BGD,2011,DHS,5048,80 or over,Females,1.88,0.28,5.99,0.54,86.50
BGD,2011,DHS,5048,80 or over,Males,0.10,14.80,75.47,4.62,74.56
BGD,2011,IPUMS,4776,60 or over,Both sexes,3.67,9.89,55.63,,
BGD,2011,IPUMS,4776,60 or over,Females,6.63,6.45,27.32,,
