iso3,year,what,group,share
SAU,2017,wealth,p99p100,0.3009
SAU,2018,income,p0p50,0.1065
SAU,2018,income,p50p90,0.373
SAU,2018,income,p90p100,0.5205000000000001
SAU,2018,income,p99.9p100,0.0878
SAU,2018,income,p99p100,0.2316
SAU,2018,wealth,p0p50,0.0371
SAU,2018,wealth,p50p90,0.3211
SAU,2018,wealth,p90p100,0.6418
SAU,2018,wealth,p99.9p100,0.1418
SAU,2018,wealth,p99p100,0.3012
SAU,2019,income,p0p50,0.1065
SAU,2019,income,p50p90,0.373
SAU,2019,income,p90p100,0.5205000000000001
SAU,2019,income,p99.9p100,0.0878
SAU,2019,income,p99p100,0.2316
SAU,2019,wealth,p0p50,0.037
SAU,2019,wealth,p50p90,0.3207
SAU,2019,wealth,p90p100,0.6423
SAU,2019,wealth,p99.9p100,0.1422
SAU,2019,wealth,p99p100,0.3018
SAU,2020,income,p0p50,0.1065
SAU,2020,income,p50p90,0.373
SAU,2020,income,p90p100,0.5205000000000001
SAU,2020,income,p99.9p100,0.0878
SAU,2020,income,p99p100,0.2316
SAU,2020,wealth,p0p50,0.0371
SAU,2020,wealth,p50p90,0.3213
SAU,2020,wealth,p90p100,0.6416000000000001
SAU,2020,wealth,p99.9p100,0.1415
SAU,2020,wealth,p99p100,0.3009
SAU,2021,income,p0p50,0.1065
SAU,2021,income,p50p90,0.373
SAU,2021,income,p90p100,0.5205000000000001
SAU,2021,income,p99.9p100,0.0878
SAU,2021,income,p99p100,0.2316
SAU,2021,wealth,p0p50,0.037
SAU,2021,wealth,p50p90,0.3209
SAU,2021,wealth,p90p100,0.6421
SAU,2021,wealth,p99.9p100,0.142
SAU,2021,wealth,p99p100,0.3015
SAU,2022,income,p0p50,0.1065
SAU,2022,income,p50p90,0.373
SAU,2022,income,p90p100,0.5205000000000001
SAU,2022,income,p99.9p100,0.0878
SAU,2022,income,p99p100,0.2316
SAU,2022,wealth,p0p50,0.037
SAU,2022,wealth,p50p90,0.3207
SAU,2022,wealth,p90p100,0.6424000000000001
SAU,2022,wealth,p99.9p100,0.1422
SAU,2022,wealth,p99p100,0.3018
SAU,2023,income,p0p50,0.1065
SAU,2023,income,p50p90,0.373
SAU,2023,income,p90p100,0.5205000000000001
SAU,2023,income,p99.9p100,0.0878
SAU,2023,income,p99p100,0.2316
SAU,2023,wealth,p0p50,0.0371
SAU,2023,wealth,p50p90,0.3214
SAU,2023,wealth,p90p100,0.6415000000000001
SAU,2023,wealth,p99.9p100,0.1415
SAU,2023,wealth,p99p100,0.3008
SAU,2024,income,p0p50,0.1065
SAU,2024,income,p50p90,0.373
SAU,2024,income,p90p100,0.5205000000000001
SAU,2024,income,p99.9p100,0.0878
SAU,2024,income,p99p100,0.2316
SAU,2024,wealth,p0p50,0.0372
SAU,2024,wealth,p50p90,0.3215
SAU,2024,wealth,p90p100,0.6413
SAU,2024,wealth,p99.9p100,0.1413
SAU,2024,wealth,p99p100,0.3006
SDN,2010,income,p0p50,0.1559
SDN,2010,income,p50p90,0.414
SDN,2010,income,p90p100,0.4302
SDN,2010,income,p99.9p100,0.0295
SDN,2010,income,p99p100,0.1211
SDN,2010,wealth,p0p50,0.0468
SDN,2010,wealth,p50p90,0.3655
SDN,2010,wealth,p90p100,0.5877
SDN,2010,wealth,p99.9p100,0.0985
SDN,2010,wealth,p99p100,0.2421
SDN,2011,income,p0p50,0.1563
SDN,2011,income,p50p90,0.4085
SDN,2011,income,p90p100,0.4352
SDN,2011,income,p99.9p100,0.034
SDN,2011,income,p99p100,0.1292
SDN,2011,wealth,p0p50,0.0466
SDN,2011,wealth,p50p90,0.3644
SDN,2011,wealth,p90p100,0.5891000000000001
SDN,2011,wealth,p99.9p100,0.0995
SDN,2011,wealth,p99p100,0.2435
SDN,2012,income,p0p50,0.1568
SDN,2012,income,p50p90,0.403
SDN,2012,income,p90p100,0.4403
SDN,2012,income,p99.9p100,0.0388
SDN,2012,income,p99p100,0.1373
SDN,2012,wealth,p0p50,0.0463
SDN,2012,wealth,p50p90,0.363
SDN,2012,wealth,p90p100,0.5907
SDN,2012,wealth,p99.9p100,0.1006
SDN,2012,wealth,p99p100,0.2452
SDN,2013,income,p0p50,0.1572
SDN,2013,income,p50p90,0.3974
SDN,2013,income,p90p100,0.4453
SDN,2013,income,p99.9p100,0.0438
SDN,2013,income,p99p100,0.1455
SDN,2013,wealth,p0p50,0.0461
SDN,2013,wealth,p50p90,0.3621
SDN,2013,wealth,p90p100,0.5918
SDN,2013,wealth,p99.9p100,0.1014
SDN,2013,wealth,p99p100,0.2463
SDN,2014,income,p0p50,0.1577
SDN,2014,income,p50p90,0.3919
SDN,2014,income,p90p100,0.4504
SDN,2014,income,p99.9p100,0.0489
SDN,2014,income,p99p100,0.1536
SDN,2014,wealth,p0p50,0.0458
SDN,2014,wealth,p50p90,0.3607
SDN,2014,wealth,p90p100,0.5935
SDN,2014,wealth,p99.9p100,0.1026
SDN,2014,wealth,p99p100,0.248
SDN,2015,income,p0p50,0.1577
SDN,2015,income,p50p90,0.3919
SDN,2015,income,p90p100,0.4504
SDN,2015,income,p99.9p100,0.0489
SDN,2015,income,p99p100,0.1536
SDN,2015,wealth,p0p50,0.0458
SDN,2015,wealth,p50p90,0.3607
SDN,2015,wealth,p90p100,0.5935
SDN,2015,wealth,p99.9p100,0.1026
SDN,2015,wealth,p99p100,0.248
SDN,2016,income,p0p50,0.1577
SDN,2016,income,p50p90,0.3919
SDN,2016,income,p90p100,0.4504
SDN,2016,income,p99.9p100,0.0489
SDN,2016,income,p99p100,0.1536
SDN,2016,wealth,p0p50,0.0458
SDN,2016,wealth,p50p90,0.3607
SDN,2016,wealth,p90p100,0.5935
SDN,2016,wealth,p99.9p100,0.1026
SDN,2016,wealth,p99p100,0.2479
SDN,2017,income,p0p50,0.1577
SDN,2017,income,p50p90,0.3919
SDN,2017,income,p90p100,0.4504
SDN,2017,income,p99.9p100,0.0489
SDN,2017,income,p99p100,0.1536
SDN,2017,wealth,p0p50,0.0458
SDN,2017,wealth,p50p90,0.3607
SDN,2017,wealth,p90p100,0.5934
SDN,2017,wealth,p99.9p100,0.1025
SDN,2017,wealth,p99p100,0.2479
SDN,2018,income,p0p50,0.1577
SDN,2018,income,p50p90,0.3919
SDN,2018,income,p90p100,0.4504
SDN,2018,income,p99.9p100,0.0489
SDN,2018,income,p99p100,0.1536
SDN,2018,wealth,p0p50,0.0458
SDN,2018,wealth,p50p90,0.3607
SDN,2018,wealth,p90p100,0.5935
SDN,2018,wealth,p99.9p100,0.1026
SDN,2018,wealth,p99p100,0.248
SDN,2019,income,p0p50,0.1577
SDN,2019,income,p50p90,0.3919
SDN,2019,income,p90p100,0.4504
SDN,2019,income,p99.9p100,0.0489
SDN,2019,income,p99p100,0.1536
SDN,2019,wealth,p0p50,0.0458
SDN,2019,wealth,p50p90,0.3607
SDN,2019,wealth,p90p100,0.5935
SDN,2019,wealth,p99.9p100,0.1026
SDN,2019,wealth,p99p100,0.248
SDN,2020,income,p0p50,0.1577
SDN,2020,income,p50p90,0.3919
SDN,2020,income,p90p100,0.4504
SDN,2020,income,p99.9p100,0.0489
SDN,2020,income,p99p100,0.1536
SDN,2020,wealth,p0p50,0.0458
SDN,2020,wealth,p50p90,0.3607
SDN,2020,wealth,p90p100,0.5935
SDN,2020,wealth,p99.9p100,0.1025
SDN,2020,wealth,p99p100,0.2479
SDN,2021,income,p0p50,0.1577
SDN,2021,income,p50p90,0.3919
SDN,2021,income,p90p100,0.4504
SDN,2021,income,p99.9p100,0.0489
SDN,2021,income,p99p100,0.1536
SDN,2021,wealth,p0p50,0.0458
SDN,2021,wealth,p50p90,0.3608
SDN,2021,wealth,p90p100,0.5934
SDN,2021,wealth,p99.9p100,0.1025
SDN,2021,wealth,p99p100,0.2479
SDN,2022,income,p0p50,0.1577
SDN,2022,income,p50p90,0.3919
SDN,2022,income,p90p100,0.4504
SDN,2022,income,p99.9p100,0.0489
SDN,2022,income,p99p100,0.1536
SDN,2022,wealth,p0p50,0.0458
SDN,2022,wealth,p50p90,0.3607
SDN,2022,wealth,p90p100,0.5935
SDN,2022,wealth,p99.9p100,0.1026
SDN,2022,wealth,p99p100,0.248
SDN,2023,income,p0p50,0.1577
SDN,2023,income,p50p90,0.3919
SDN,2023,income,p90p100,0.4504
SDN,2023,income,p99.9p100,0.0489
SDN,2023,income,p99p100,0.1536
SDN,2023,wealth,p0p50,0.0458
SDN,2023,wealth,p50p90,0.3607
SDN,2023,wealth,p90p100,0.5935
SDN,2023,wealth,p99.9p100,0.1026
SDN,2023,wealth,p99p100,0.248
SDN,2024,income,p0p50,0.1577
SDN,2024,income,p50p90,0.3919
SDN,2024,income,p90p100,0.4504
SDN,2024,income,p99.9p100,0.0489
SDN,2024,income,p99p100,0.1536
SDN,2024,wealth,p0p50,0.0458
SDN,2024,wealth,p50p90,0.3608
SDN,2024,wealth,p90p100,0.5934
SDN,2024,wealth,p99.9p100,0.1025
SDN,2024,wealth,p99p100,0.2479
SEN,2010,income,p0p50,0.1344
SEN,2010,income,p50p90,0.3901
SEN,2010,income,p90p100,0.4755
SEN,2010,income,p99.9p100,0.0303
SEN,2010,income,p99p100,0.1324
SEN,2010,wealth,p0p50,0.0436
SEN,2010,wealth,p50p90,0.3502
SEN,2010,wealth,p90p100,0.6062000000000001
SEN,2010,wealth,p99.9p100,0.1121
SEN,2010,wealth,p99p100,0.2613
SEN,2011,income,p0p50,0.1338
SEN,2011,income,p50p90,0.3891
SEN,2011,income,p90p100,0.4771
SEN,2011,income,p99.9p100,0.03
SEN,2011,income,p99p100,0.1319
SEN,2011,wealth,p0p50,0.0435
SEN,2011,wealth,p50p90,0.3496
SEN,2011,wealth,p90p100,0.6069
SEN,2011,wealth,p99.9p100,0.1127
SEN,2011,wealth,p99p100,0.2621
SEN,2012,income,p0p50,0.1345
SEN,2012,income,p50p90,0.3877
SEN,2012,income,p90p100,0.4778
SEN,2012,income,p99.9p100,0.0316
SEN,2012,income,p99p100,0.1346
SEN,2012,wealth,p0p50,0.0434
SEN,2012,wealth,p50p90,0.3492
SEN,2012,wealth,p90p100,0.6074
SEN,2012,wealth,p99.9p100,0.113
SEN,2012,wealth,p99p100,0.2625
SEN,2013,income,p0p50,0.1352
SEN,2013,income,p50p90,0.3863
SEN,2013,income,p90p100,0.4785
SEN,2013,income,p99.9p100,0.0334
SEN,2013,income,p99p100,0.1373
SEN,2013,wealth,p0p50,0.0434
SEN,2013,wealth,p50p90,0.3491
SEN,2013,wealth,p90p100,0.6075
SEN,2013,wealth,p99.9p100,0.1131
SEN,2013,wealth,p99p100,0.2627
SEN,2014,income,p0p50,0.1359
SEN,2014,income,p50p90,0.3849
SEN,2014,income,p90p100,0.4792
SEN,2014,income,p99.9p100,0.0351
SEN,2014,income,p99p100,0.14
SEN,2014,wealth,p0p50,0.0434
SEN,2014,wealth,p50p90,0.3491
SEN,2014,wealth,p90p100,0.6076
SEN,2014,wealth,p99.9p100,0.1132
SEN,2014,wealth,p99p100,0.2628
SEN,2015,income,p0p50,0.1366
SEN,2015,income,p50p90,0.3834
SEN,2015,income,p90p100,0.4799
SEN,2015,income,p99.9p100,0.0369
SEN,2015,income,p99p100,0.1427
SEN,2015,wealth,p0p50,0.0433
SEN,2015,wealth,p50p90,0.3488
SEN,2015,wealth,p90p100,0.6079
SEN,2015,wealth,p99.9p100,0.1134
SEN,2015,wealth,p99p100,0.2631
SEN,2016,income,p0p50,0.1373
SEN,2016,income,p50p90,0.382
SEN,2016,income,p90p100,0.4807
SEN,2016,income,p99.9p100,0.0388
SEN,2016,income,p99p100,0.1454
SEN,2016,wealth,p0p50,0.0432
SEN,2016,wealth,p50p90,0.3483
SEN,2016,wealth,p90p100,0.6085
SEN,2016,wealth,p99.9p100,0.1139
SEN,2016,wealth,p99p100,0.2638
SEN,2017,income,p0p50,0.1381
SEN,2017,income,p50p90,0.3806
SEN,2017,income,p90p100,0.4814000000000001
SEN,2017,income,p99.9p100,0.0407
SEN,2017,income,p99p100,0.1481
SEN,2017,wealth,p0p50,0.0432
SEN,2017,wealth,p50p90,0.3482
SEN,2017,wealth,p90p100,0.6086
SEN,2017,wealth,p99.9p100,0.114
SEN,2017,wealth,p99p100,0.2639
SEN,2018,income,p0p50,0.1388
SEN,2018,income,p50p90,0.3791
SEN,2018,income,p90p100,0.4821
SEN,2018,income,p99.9p100,0.0426
SEN,2018,income,p99p100,0.1508
SEN,2018,wealth,p0p50,0.0432
SEN,2018,wealth,p50p90,0.3482
SEN,2018,wealth,p90p100,0.6087
SEN,2018,wealth,p99.9p100,0.114
SEN,2018,wealth,p99p100,0.2639
SEN,2019,income,p0p50,0.1426
SEN,2019,income,p50p90,0.3836
SEN,2019,income,p90p100,0.4738
SEN,2019,income,p99.9p100,0.0385
SEN,2019,income,p99p100,0.1441
SEN,2019,wealth,p0p50,0.0439
SEN,2019,wealth,p50p90,0.3516
SEN,2019,wealth,p90p100,0.6045
SEN,2019,wealth,p99.9p100,0.1108
SEN,2019,wealth,p99p100,0.2595
SEN,2020,income,p0p50,0.1464
SEN,2020,income,p50p90,0.3881
SEN,2020,income,p90p100,0.4655
SEN,2020,income,p99.9p100,0.0345
SEN,2020,income,p99p100,0.1374
SEN,2020,wealth,p0p50,0.0445
SEN,2020,wealth,p50p90,0.3543
SEN,2020,wealth,p90p100,0.6012000000000001
SEN,2020,wealth,p99.9p100,0.1083
SEN,2020,wealth,p99p100,0.256
SEN,2021,income,p0p50,0.1501
SEN,2021,income,p50p90,0.3926
SEN,2021,income,p90p100,0.4572
SEN,2021,income,p99.9p100,0.0307
SEN,2021,income,p99p100,0.1307
SEN,2021,wealth,p0p50,0.0453
SEN,2021,wealth,p50p90,0.3582
SEN,2021,wealth,p90p100,0.5965
SEN,2021,wealth,p99.9p100,0.1048
SEN,2021,wealth,p99p100,0.2511
SEN,2022,income,p0p50,0.1501
SEN,2022,income,p50p90,0.3926
SEN,2022,income,p90p100,0.4572
SEN,2022,income,p99.9p100,0.0307
SEN,2022,income,p99p100,0.1307
SEN,2022,wealth,p0p50,0.0453
SEN,2022,wealth,p50p90,0.3582
SEN,2022,wealth,p90p100,0.5965
SEN,2022,wealth,p99.9p100,0.1048
SEN,2022,wealth,p99p100,0.2511
SEN,2023,income,p0p50,0.1501
SEN,2023,income,p50p90,0.3926
SEN,2023,income,p90p100,0.4572
SEN,2023,income,p99.9p100,0.0307
SEN,2023,income,p99p100,0.1307
SEN,2023,wealth,p0p50,0.0453
SEN,2023,wealth,p50p90,0.3582
SEN,2023,wealth,p90p100,0.5965
SEN,2023,wealth,p99.9p100,0.1047
SEN,2023,wealth,p99p100,0.251
SEN,2024,income,p0p50,0.1501
SEN,2024,income,p50p90,0.3926
SEN,2024,income,p90p100,0.4572
SEN,2024,income,p99.9p100,0.0307
SEN,2024,income,p99p100,0.1307
SEN,2024,wealth,p0p50,0.0453
SEN,2024,wealth,p50p90,0.3582
SEN,2024,wealth,p90p100,0.5965
SEN,2024,wealth,p99.9p100,0.1047
SEN,2024,wealth,p99p100,0.251
SGP,2010,income,p0p50,0.1773
SGP,2010,income,p50p90,0.3891
SGP,2010,income,p90p100,0.4336
SGP,2010,income,p99.9p100,0.0424
SGP,2010,income,p99p100,0.1359
SGP,2010,wealth,p0p50,0.0466
SGP,2010,wealth,p50p90,0.3636
SGP,2010,wealth,p90p100,0.5898
SGP,2010,wealth,p99.9p100,0.1036
SGP,2010,wealth,p99p100,0.2463
SGP,2011,income,p0p50,0.1713
SGP,2011,income,p50p90,0.3775
SGP,2011,income,p90p100,0.4512
SGP,2011,income,p99.9p100,0.0429
SGP,2011,income,p99p100,0.1404
SGP,2011,wealth,p0p50,0.0459
SGP,2011,wealth,p50p90,0.3609
SGP,2011,wealth,p90p100,0.5932000000000001
SGP,2011,wealth,p99.9p100,0.1036
SGP,2011,wealth,p99p100,0.2483
SGP,2012,income,p0p50,0.1715
SGP,2012,income,p50p90,0.3788
SGP,2012,income,p90p100,0.4497
SGP,2012,income,p99.9p100,0.0412
SGP,2012,income,p99p100,0.1376
SGP,2012,wealth,p0p50,0.046
SGP,2012,wealth,p50p90,0.3614
SGP,2012,wealth,p90p100,0.5926
SGP,2012,wealth,p99.9p100,0.1029
SGP,2012,wealth,p99p100,0.2476
SGP,2013,income,p0p50,0.1702
SGP,2013,income,p50p90,0.3772
SGP,2013,income,p90p100,0.4526
SGP,2013,income,p99.9p100,0.0412
SGP,2013,income,p99p100,0.1376
SGP,2013,wealth,p0p50,0.0448
SGP,2013,wealth,p50p90,0.3526
SGP,2013,wealth,p90p100,0.6026
SGP,2013,wealth,p99.9p100,0.1232
SGP,2013,wealth,p99p100,0.2651
SGP,2014,income,p0p50,0.167
SGP,2014,income,p50p90,0.3712
SGP,2014,income,p90p100,0.4617
SGP,2014,income,p99.9p100,0.0425
SGP,2014,income,p99p100,0.1421
SGP,2014,wealth,p0p50,0.0435
SGP,2014,wealth,p50p90,0.3446
SGP,2014,wealth,p90p100,0.6119
SGP,2014,wealth,p99.9p100,0.1377
SGP,2014,wealth,p99p100,0.2789
SGP,2015,income,p0p50,0.1667
SGP,2015,income,p50p90,0.3709
SGP,2015,income,p90p100,0.4624
SGP,2015,income,p99.9p100,0.0425
SGP,2015,income,p99p100,0.1421
SGP,2015,wealth,p0p50,0.0432
SGP,2015,wealth,p50p90,0.3424
SGP,2015,wealth,p90p100,0.6143000000000001
SGP,2015,wealth,p99.9p100,0.1427
SGP,2015,wealth,p99p100,0.2833
SGP,2016,income,p0p50,0.1665
SGP,2016,income,p50p90,0.3707
SGP,2016,income,p90p100,0.4628
SGP,2016,income,p99.9p100,0.0424
SGP,2016,income,p99p100,0.142
SGP,2016,wealth,p0p50,0.0437
SGP,2016,wealth,p50p90,0.3464
SGP,2016,wealth,p90p100,0.6099
SGP,2016,wealth,p99.9p100,0.1325
SGP,2016,wealth,p99p100,0.2749
SGP,2017,income,p0p50,0.1665
SGP,2017,income,p50p90,0.3707
SGP,2017,income,p90p100,0.4628
SGP,2017,income,p99.9p100,0.0425
SGP,2017,income,p99p100,0.1421
SGP,2017,wealth,p0p50,0.0432
SGP,2017,wealth,p50p90,0.3424
SGP,2017,wealth,p90p100,0.6144000000000001
SGP,2017,wealth,p99.9p100,0.1426
SGP,2017,wealth,p99p100,0.2832
SGP,2018,income,p0p50,0.1665
SGP,2018,income,p50p90,0.3707
SGP,2018,income,p90p100,0.4628
SGP,2018,income,p99.9p100,0.0425
SGP,2018,income,p99p100,0.1421
SGP,2018,wealth,p0p50,0.0431
SGP,2018,wealth,p50p90,0.3416
SGP,2018,wealth,p90p100,0.6153000000000001
SGP,2018,wealth,p99.9p100,0.1445
SGP,2018,wealth,p99p100,0.2849
SGP,2019,income,p0p50,0.1665
SGP,2019,income,p50p90,0.3707
SGP,2019,income,p90p100,0.4628
SGP,2019,income,p99.9p100,0.0425
SGP,2019,income,p99p100,0.1421
SGP,2019,wealth,p0p50,0.0432
SGP,2019,wealth,p50p90,0.3421
SGP,2019,wealth,p90p100,0.6147
SGP,2019,wealth,p99.9p100,0.1433
SGP,2019,wealth,p99p100,0.2838
SGP,2020,income,p0p50,0.1665
SGP,2020,income,p50p90,0.3707
SGP,2020,income,p90p100,0.4628
SGP,2020,income,p99.9p100,0.0425
SGP,2020,income,p99p100,0.1421
SGP,2020,wealth,p0p50,0.0428
SGP,2020,wealth,p50p90,0.3392
SGP,2020,wealth,p90p100,0.618
SGP,2020,wealth,p99.9p100,0.1505
SGP,2020,wealth,p99p100,0.2898
SGP,2021,income,p0p50,0.1665
SGP,2021,income,p50p90,0.3707
SGP,2021,income,p90p100,0.4628
SGP,2021,income,p99.9p100,0.0425
SGP,2021,income,p99p100,0.1421
SGP,2021,wealth,p0p50,0.0412
SGP,2021,wealth,p50p90,0.3264
SGP,2021,wealth,p90p100,0.6323000000000001
SGP,2021,wealth,p99.9p100,0.1825
SGP,2021,wealth,p99p100,0.3166
SGP,2022,income,p0p50,0.1665
SGP,2022,income,p50p90,0.3707
SGP,2022,income,p90p100,0.4628
SGP,2022,income,p99.9p100,0.0425
SGP,2022,income,p99p100,0.1421
SGP,2022,wealth,p0p50,0.0428
SGP,2022,wealth,p50p90,0.3393
SGP,2022,wealth,p90p100,0.6179
SGP,2022,wealth,p99.9p100,0.1504
SGP,2022,wealth,p99p100,0.2898
SGP,2023,income,p0p50,0.1665
SGP,2023,income,p50p90,0.3707
SGP,2023,income,p90p100,0.4628
SGP,2023,income,p99.9p100,0.0425
SGP,2023,income,p99p100,0.1421
SGP,2023,wealth,p0p50,0.0429
SGP,2023,wealth,p50p90,0.3396
SGP,2023,wealth,p90p100,0.6175
SGP,2023,wealth,p99.9p100,0.1494
SGP,2023,wealth,p99p100,0.289
SGP,2024,income,p0p50,0.1665
SGP,2024,income,p50p90,0.3707
SGP,2024,income,p90p100,0.4628
SGP,2024,income,p99.9p100,0.0425
SGP,2024,income,p99p100,0.1421
SGP,2024,wealth,p0p50,0.0432
SGP,2024,wealth,p50p90,0.3422
SGP,2024,wealth,p90p100,0.6146
SGP,2024,wealth,p99.9p100,0.1429
SGP,2024,wealth,p99p100,0.2835
SLB,2010,income,p0p50,0.1665
SLB,2010,income,p50p90,0.3636
SLB,2010,income,p90p100,0.4699
SLB,2010,income,p99.9p100,0.0535
SLB,2010,income,p99p100,0.1626
SLB,2010,wealth,p0p50,0.0438
SLB,2010,wealth,p50p90,0.351
SLB,2010,wealth,p90p100,0.6052000000000001
SLB,2010,wealth,p99.9p100,0.1113
SLB,2010,wealth,p99p100,0.2602
SLB,2011,income,p0p50,0.1655
SLB,2011,income,p50p90,0.3627
SLB,2011,income,p90p100,0.4718
SLB,2011,income,p99.9p100,0.0535
SLB,2011,income,p99p100,0.1624
SLB,2011,wealth,p0p50,0.0436
SLB,2011,wealth,p50p90,0.3503
SLB,2011,wealth,p90p100,0.6061000000000001
SLB,2011,wealth,p99.9p100,0.112
SLB,2011,wealth,p99p100,0.2612
SLB,2012,income,p0p50,0.1645
SLB,2012,income,p50p90,0.3618
SLB,2012,income,p90p100,0.4737
SLB,2012,income,p99.9p100,0.0534
SLB,2012,income,p99p100,0.1622
SLB,2012,wealth,p0p50,0.0435
SLB,2012,wealth,p50p90,0.3495
SLB,2012,wealth,p90p100,0.607
SLB,2012,wealth,p99.9p100,0.1127
SLB,2012,wealth,p99p100,0.2622
SLB,2013,income,p0p50,0.1636
SLB,2013,income,p50p90,0.3609
SLB,2013,income,p90p100,0.4754
SLB,2013,income,p99.9p100,0.0534
SLB,2013,income,p99p100,0.162
SLB,2013,wealth,p0p50,0.0433
SLB,2013,wealth,p50p90,0.3489
SLB,2013,wealth,p90p100,0.6078
SLB,2013,wealth,p99.9p100,0.1133
SLB,2013,wealth,p99p100,0.263
SLB,2014,income,p0p50,0.1627
SLB,2014,income,p50p90,0.3601
SLB,2014,income,p90p100,0.4771
SLB,2014,income,p99.9p100,0.0534
SLB,2014,income,p99p100,0.1618
SLB,2014,wealth,p0p50,0.0431
SLB,2014,wealth,p50p90,0.3479
SLB,2014,wealth,p90p100,0.609
SLB,2014,wealth,p99.9p100,0.1143
SLB,2014,wealth,p99p100,0.2643
SLB,2015,income,p0p50,0.1619
SLB,2015,income,p50p90,0.3593
SLB,2015,income,p90p100,0.4788
SLB,2015,income,p99.9p100,0.0533
SLB,2015,income,p99p100,0.1617
SLB,2015,wealth,p0p50,0.0429
SLB,2015,wealth,p50p90,0.3466
SLB,2015,wealth,p90p100,0.6105
SLB,2015,wealth,p99.9p100,0.1155
SLB,2015,wealth,p99p100,0.266
SLB,2016,income,p0p50,0.1611
SLB,2016,income,p50p90,0.3586
SLB,2016,income,p90p100,0.4803
SLB,2016,income,p99.9p100,0.0533
SLB,2016,income,p99p100,0.1615
SLB,2016,wealth,p0p50,0.0427
SLB,2016,wealth,p50p90,0.3458
SLB,2016,wealth,p90p100,0.6116
SLB,2016,wealth,p99.9p100,0.1163
SLB,2016,wealth,p99p100,0.2671
SLB,2017,income,p0p50,0.1603
SLB,2017,income,p50p90,0.3579
SLB,2017,income,p90p100,0.4818
SLB,2017,income,p99.9p100,0.0533
SLB,2017,income,p99p100,0.1613
SLB,2017,wealth,p0p50,0.0426
SLB,2017,wealth,p50p90,0.3454
SLB,2017,wealth,p90p100,0.6121
SLB,2017,wealth,p99.9p100,0.1167
SLB,2017,wealth,p99p100,0.2676
SLB,2018,income,p0p50,0.1596
SLB,2018,income,p50p90,0.3572
SLB,2018,income,p90p100,0.4832
SLB,2018,income,p99.9p100,0.0533
SLB,2018,income,p99p100,0.1612
SLB,2018,wealth,p0p50,0.0424
SLB,2018,wealth,p50p90,0.3443
SLB,2018,wealth,p90p100,0.6133000000000001
SLB,2018,wealth,p99.9p100,0.1178
SLB,2018,wealth,p99p100,0.269
SLB,2019,income,p0p50,0.1589
SLB,2019,income,p50p90,0.3565
SLB,2019,income,p90p100,0.4846
SLB,2019,income,p99.9p100,0.0532
SLB,2019,income,p99p100,0.161
SLB,2019,wealth,p0p50,0.0421
SLB,2019,wealth,p50p90,0.3433
SLB,2019,wealth,p90p100,0.6146
SLB,2019,wealth,p99.9p100,0.1188
SLB,2019,wealth,p99p100,0.2704
SLB,2020,income,p0p50,0.1582
SLB,2020,income,p50p90,0.3559
SLB,2020,income,p90p100,0.4859
SLB,2020,income,p99.9p100,0.0532
SLB,2020,income,p99p100,0.1609
SLB,2020,wealth,p0p50,0.0418
SLB,2020,wealth,p50p90,0.3418
SLB,2020,wealth,p90p100,0.6163000000000001
SLB,2020,wealth,p99.9p100,0.1202
SLB,2020,wealth,p99p100,0.2723
SLB,2021,income,p0p50,0.1582
SLB,2021,income,p50p90,0.3559
SLB,2021,income,p90p100,0.4859
SLB,2021,income,p99.9p100,0.0532
SLB,2021,income,p99p100,0.1609
SLB,2021,wealth,p0p50,0.0419
SLB,2021,wealth,p50p90,0.342
SLB,2021,wealth,p90p100,0.6161
SLB,2021,wealth,p99.9p100,0.12
SLB,2021,wealth,p99p100,0.2721
SLB,2022,income,p0p50,0.1582
SLB,2022,income,p50p90,0.3559
SLB,2022,income,p90p100,0.4859
SLB,2022,income,p99.9p100,0.0532
SLB,2022,income,p99p100,0.1609
SLB,2022,wealth,p0p50,0.0419
SLB,2022,wealth,p50p90,0.342
SLB,2022,wealth,p90p100,0.6162000000000001
SLB,2022,wealth,p99.9p100,0.12
SLB,2022,wealth,p99p100,0.2721
SLB,2023,income,p0p50,0.1582
SLB,2023,income,p50p90,0.3559
SLB,2023,income,p90p100,0.4859
SLB,2023,income,p99.9p100,0.0532
SLB,2023,income,p99p100,0.1609
SLB,2023,wealth,p0p50,0.0419
SLB,2023,wealth,p50p90,0.342
SLB,2023,wealth,p90p100,0.6162000000000001
SLB,2023,wealth,p99.9p100,0.1201
SLB,2023,wealth,p99p100,0.2721
SLB,2024,income,p0p50,0.1582
SLB,2024,income,p50p90,0.3559
SLB,2024,income,p90p100,0.4859
SLB,2024,income,p99.9p100,0.0532
SLB,2024,income,p99p100,0.1609
SLB,2024,wealth,p0p50,0.0419
SLB,2024,wealth,p50p90,0.342
SLB,2024,wealth,p90p100,0.6161
SLB,2024,wealth,p99.9p100,0.12
SLB,2024,wealth,p99p100,0.2721
SLE,2010,income,p0p50,0.1559
SLE,2010,income,p50p90,0.407
SLE,2010,income,p90p100,0.4371
SLE,2010,income,p99.9p100,0.0232
SLE,2010,income,p99p100,0.1096
SLE,2010,wealth,p0p50,0.0465
SLE,2010,wealth,p50p90,0.3641
SLE,2010,wealth,p90p100,0.5894
SLE,2010,wealth,p99.9p100,0.0997
SLE,2010,wealth,p99p100,0.2438
SLE,2011,income,p0p50,0.1592
SLE,2011,income,p50p90,0.4113
