iso3,sex,age,level,percent
MDV,M,45,5,3.62
MDV,M,45,6,0.63
MDV,M,45,7,7.56
MDV,M,50,0,30.96
MDV,M,50,1,9.45
MDV,M,50,2,41.17
MDV,M,50,3,6.23
MDV,M,50,4,5.05
MDV,M,50,5,2.43
MDV,M,50,6,0.47
MDV,M,50,7,4.24
MDV,M,55,0,44.30
MDV,M,55,1,14.41
MDV,M,55,2,28.76
MDV,M,55,3,3.61
MDV,M,55,4,2.93
MDV,M,55,5,2.28
MDV,M,55,6,0.30
MDV,M,55,7,3.42
MDV,M,60,0,53.74
MDV,M,60,1,15.04
MDV,M,60,2,20.13
MDV,M,60,3,4.60
MDV,M,60,4,2.71
MDV,M,60,5,1.65
MDV,M,60,6,0.23
MDV,M,60,7,1.90
MDV,M,65,0,61.66
MDV,M,65,1,14.58
MDV,M,65,2,15.06
MDV,M,65,3,4.29
MDV,M,65,4,3.00
MDV,M,65,5,0.59
MDV,M,65,6,0.07
MDV,M,65,7,0.75
MDV,M,70,0,70.11
MDV,M,70,1,13.88
MDV,M,70,2,9.40
MDV,M,70,3,4.03
MDV,M,70,4,1.97
MDV,M,70,5,0.20
MDV,M,70,6,0.03
MDV,M,70,7,0.39
MDV,M,75,0,77.04
MDV,M,75,1,12.42
MDV,M,75,2,5.83
MDV,M,75,3,3.32
MDV,M,75,4,1.21
MDV,M,75,5,0.07
MDV,M,75,6,0.00
MDV,M,75,7,0.12
MDV,M,80,0,82.80
MDV,M,80,1,10.61
MDV,M,80,2,3.39
MDV,M,80,3,2.51
MDV,M,80,4,0.63
MDV,M,80,5,0.02
MDV,M,80,6,0.00
MDV,M,80,7,0.03
MDV,M,85,0,87.35
MDV,M,85,1,8.70
MDV,M,85,2,1.89
MDV,M,85,3,1.75
MDV,M,85,4,0.30
MDV,M,85,5,0.00
MDV,M,85,6,0.00
MDV,M,85,7,0.01
MDV,M,90,0,90.83
MDV,M,90,1,6.88
MDV,M,90,2,1.01
MDV,M,90,3,1.15
MDV,M,90,4,0.13
MDV,M,90,5,0.00
MDV,M,90,6,0.00
MDV,M,90,7,0.00
MDV,M,95,0,93.42
MDV,M,95,1,5.29
MDV,M,95,2,0.52
MDV,M,95,3,0.71
MDV,M,95,4,0.05
MDV,M,95,5,0.00
MDV,M,95,6,0.00
MDV,M,95,7,0.00
MDV,M,100,0,95.32
MDV,M,100,1,3.97
MDV,M,100,2,0.26
MDV,M,100,3,0.43
MDV,M,100,4,0.02
MDV,M,100,5,0.00
MDV,M,100,6,0.00
MDV,M,100,7,0.00
MEX,F,15,0,0.75
MEX,F,15,1,1.39
MEX,F,15,2,13.65
MEX,F,15,3,62.33
MEX,F,15,4,21.69
MEX,F,15,5,0.19
MEX,F,15,6,0.00
MEX,F,15,7,0.00
MEX,F,20,0,0.99
MEX,F,20,1,1.55
MEX,F,20,2,8.15
MEX,F,20,3,28.79
MEX,F,20,4,46.83
MEX,F,20,5,1.41
MEX,F,20,6,12.02
MEX,F,20,7,0.26
MEX,F,25,0,1.19
MEX,F,25,1,2.09
MEX,F,25,2,9.38
MEX,F,25,3,31.42
MEX,F,25,4,30.87
MEX,F,25,5,1.42
MEX,F,25,6,22.00
MEX,F,25,7,1.64
MEX,F,30,0,1.76
MEX,F,30,1,3.20
MEX,F,30,2,11.37
MEX,F,30,3,32.51
MEX,F,30,4,26.76
MEX,F,30,5,1.62
MEX,F,30,6,20.03
MEX,F,30,7,2.74
MEX,F,35,0,2.58
MEX,F,35,1,5.00
MEX,F,35,2,14.53
MEX,F,35,3,33.53
MEX,F,35,4,22.19
MEX,F,35,5,1.79
MEX,F,35,6,17.55
MEX,F,35,7,2.83
MEX,F,40,0,3.45
MEX,F,40,1,6.75
MEX,F,40,2,17.20
MEX,F,40,3,34.09
MEX,F,40,4,19.39
MEX,F,40,5,2.08
MEX,F,40,6,14.53
MEX,F,40,7,2.50
MEX,F,45,0,4.00
MEX,F,45,1,7.91
MEX,F,45,2,18.78
MEX,F,45,3,33.35
MEX,F,45,4,18.61
MEX,F,45,5,2.67
MEX,F,45,6,12.49
MEX,F,45,7,2.19
MEX,F,50,0,5.88
MEX,F,50,1,10.52
MEX,F,50,2,20.77
MEX,F,50,3,28.84
MEX,F,50,4,17.69
MEX,F,50,5,2.79
MEX,F,50,6,11.56
MEX,F,50,7,1.94
MEX,F,55,0,8.59
MEX,F,55,1,14.57
MEX,F,55,2,23.55
MEX,F,55,3,22.55
MEX,F,55,4,15.03
MEX,F,55,5,2.34
MEX,F,55,6,11.52
MEX,F,55,7,1.85
MEX,F,60,0,11.42
MEX,F,60,1,18.95
MEX,F,60,2,26.61
MEX,F,60,3,17.64
MEX,F,60,4,12.26
MEX,F,60,5,2.03
MEX,F,60,6,9.52
MEX,F,60,7,1.57
MEX,F,65,0,16.58
MEX,F,65,1,23.36
MEX,F,65,2,26.40
MEX,F,65,3,13.94
MEX,F,65,4,10.02
MEX,F,65,5,1.81
MEX,F,65,6,6.73
MEX,F,65,7,1.15
MEX,F,70,0,21.30
MEX,F,70,1,26.39
MEX,F,70,2,24.95
MEX,F,70,3,11.14
MEX,F,70,4,8.64
MEX,F,70,5,1.57
MEX,F,70,6,5.15
MEX,F,70,7,0.86
MEX,F,75,0,27.99
MEX,F,75,1,28.78
MEX,F,75,2,22.36
MEX,F,75,3,8.53
MEX,F,75,4,6.74
MEX,F,75,5,1.23
MEX,F,75,6,3.78
MEX,F,75,7,0.59
MEX,F,80,0,32.14
MEX,F,80,1,29.40
MEX,F,80,2,21.28
MEX,F,80,3,7.13
MEX,F,80,4,5.67
MEX,F,80,5,1.03
MEX,F,80,6,2.94
MEX,F,80,7,0.40
MEX,F,85,0,41.32
MEX,F,85,1,30.22
MEX,F,85,2,17.06
MEX,F,85,3,4.70
MEX,F,85,4,3.93
MEX,F,85,5,0.66
MEX,F,85,6,1.89
MEX,F,85,7,0.21
MEX,F,90,0,49.42
MEX,F,90,1,29.31
MEX,F,90,2,13.61
MEX,F,90,3,3.17
MEX,F,90,4,2.73
MEX,F,90,5,0.43
MEX,F,90,6,1.21
MEX,F,90,7,0.14
MEX,F,95,0,57.55
MEX,F,95,1,27.22
MEX,F,95,2,10.33
MEX,F,95,3,2.03
MEX,F,95,4,1.80
MEX,F,95,5,0.26
MEX,F,95,6,0.74
MEX,F,95,7,0.08
MEX,F,100,0,65.28
MEX,F,100,1,24.25
MEX,F,100,2,7.47
MEX,F,100,3,1.24
MEX,F,100,4,1.13
MEX,F,100,5,0.15
MEX,F,100,6,0.43
MEX,F,100,7,0.05
MEX,M,15,0,0.88
MEX,M,15,1,1.86
MEX,M,15,2,16.35
MEX,M,15,3,61.80
MEX,M,15,4,18.94
MEX,M,15,5,0.17
MEX,M,15,6,0.00
MEX,M,15,7,0.00
MEX,M,20,0,1.16
MEX,M,20,1,2.08
MEX,M,20,2,9.28
MEX,M,20,3,29.74
MEX,M,20,4,46.36
MEX,M,20,5,1.40
MEX,M,20,6,9.75
MEX,M,20,7,0.23
MEX,M,25,0,1.44
MEX,M,25,1,2.73
MEX,M,25,2,11.03
MEX,M,25,3,30.92
MEX,M,25,4,30.61
MEX,M,25,5,1.36
MEX,M,25,6,20.50
MEX,M,25,7,1.40
MEX,M,30,0,1.93
MEX,M,30,1,3.80
MEX,M,30,2,12.73
MEX,M,30,3,31.91
MEX,M,30,4,26.52
MEX,M,30,5,1.38
MEX,M,30,6,19.29
MEX,M,30,7,2.44
MEX,M,35,0,2.54
MEX,M,35,1,5.49
MEX,M,35,2,15.02
MEX,M,35,3,32.43
MEX,M,35,4,23.23
MEX,M,35,5,1.39
MEX,M,35,6,17.17
MEX,M,35,7,2.73
MEX,M,40,0,3.24
MEX,M,40,1,7.42
MEX,M,40,2,17.61
MEX,M,40,3,32.34
MEX,M,40,4,20.54
MEX,M,40,5,1.39
MEX,M,40,6,14.77
MEX,M,40,7,2.69
MEX,M,45,0,3.39
MEX,M,45,1,8.24
MEX,M,45,2,19.05
MEX,M,45,3,32.45
MEX,M,45,4,19.36
MEX,M,45,5,1.51
MEX,M,45,6,13.43
MEX,M,45,7,2.56
MEX,M,50,0,4.49
MEX,M,50,1,10.10
MEX,M,50,2,20.04
MEX,M,50,3,29.18
MEX,M,50,4,19.08
MEX,M,50,5,1.57
MEX,M,50,6,13.17
MEX,M,50,7,2.39
MEX,M,55,0,6.16
MEX,M,55,1,13.34
MEX,M,55,2,21.68
MEX,M,55,3,23.60
MEX,M,55,4,16.83
MEX,M,55,5,1.40
MEX,M,55,6,14.47
MEX,M,55,7,2.52
MEX,M,60,0,8.33
MEX,M,60,1,17.21
MEX,M,60,2,24.51
MEX,M,60,3,18.59
MEX,M,60,4,13.17
MEX,M,60,5,1.08
MEX,M,60,6,14.41
MEX,M,60,7,2.69
MEX,M,65,0,12.02
MEX,M,65,1,22.01
MEX,M,65,2,25.41
MEX,M,65,3,15.09
MEX,M,65,4,9.95
MEX,M,65,5,0.95
MEX,M,65,6,12.20
MEX,M,65,7,2.37
MEX,M,70,0,16.79
MEX,M,70,1,26.14
MEX,M,70,2,24.37
MEX,M,70,3,11.85
MEX,M,70,4,7.95
MEX,M,70,5,0.84
MEX,M,70,6,10.08
MEX,M,70,7,1.97
MEX,M,75,0,23.18
MEX,M,75,1,30.18
MEX,M,75,2,22.15
MEX,M,75,3,8.61
MEX,M,75,4,6.06
MEX,M,75,5,0.69
MEX,M,75,6,7.68
MEX,M,75,7,1.46
MEX,M,80,0,28.60
MEX,M,80,1,31.85
MEX,M,80,2,20.49
MEX,M,80,3,6.58
MEX,M,80,4,4.85
MEX,M,80,5,0.53
MEX,M,80,6,6.08
MEX,M,80,7,1.02
MEX,M,85,0,37.93
MEX,M,85,1,33.34
MEX,M,85,2,16.36
MEX,M,85,3,4.19
MEX,M,85,4,3.03
MEX,M,85,5,0.36
MEX,M,85,6,4.19
MEX,M,85,7,0.60
MEX,M,90,0,47.09
MEX,M,90,1,32.49
MEX,M,90,2,12.58
MEX,M,90,3,2.60
MEX,M,90,4,1.91
MEX,M,90,5,0.24
MEX,M,90,6,2.71
MEX,M,90,7,0.39
MEX,M,95,0,56.45
MEX,M,95,1,29.87
MEX,M,95,2,9.04
MEX,M,95,3,1.50
MEX,M,95,4,1.12
MEX,M,95,5,0.14
MEX,M,95,6,1.64
MEX,M,95,7,0.23
MEX,M,100,0,65.37
MEX,M,100,1,25.96
MEX,M,100,2,6.09
MEX,M,100,3,0.82
MEX,M,100,4,0.62
MEX,M,100,5,0.08
MEX,M,100,6,0.93
MEX,M,100,7,0.13
MKD,F,15,0,0.34
MKD,F,15,1,2.38
MKD,F,15,2,3.26
MKD,F,15,3,69.69
MKD,F,15,4,24.32
MKD,F,15,5,0.00
MKD,F,15,6,0.00
MKD,F,15,7,0.00
MKD,F,20,0,0.48
MKD,F,20,1,2.69
MKD,F,20,2,1.13
MKD,F,20,3,8.69
MKD,F,20,4,77.31
MKD,F,20,5,0.00
MKD,F,20,6,0.00
MKD,F,20,7,0.00
MKD,F,25,0,0.68
MKD,F,25,1,3.03
MKD,F,25,2,1.47
MKD,F,25,3,8.54
MKD,F,25,4,64.29
MKD,F,25,5,0.00
MKD,F,25,6,0.00
MKD,F,25,7,0.00
MKD,F,30,0,1.29
MKD,F,30,1,2.16
MKD,F,30,2,1.94
MKD,F,30,3,11.84
MKD,F,30,4,61.68
MKD,F,30,5,0.00
MKD,F,30,6,0.00
MKD,F,30,7,0.00
MKD,F,35,0,1.59
MKD,F,35,1,2.67
MKD,F,35,2,2.42
MKD,F,35,3,17.73
MKD,F,35,4,55.52
MKD,F,35,5,0.00
MKD,F,35,6,0.00
MKD,F,35,7,0.00
MKD,F,40,0,1.72
MKD,F,40,1,4.38
MKD,F,40,2,3.11
MKD,F,40,3,31.61
MKD,F,40,4,44.96
MKD,F,40,5,0.00
MKD,F,40,6,0.00
MKD,F,40,7,0.00
MKD,F,45,0,2.68
MKD,F,45,1,5.49
MKD,F,45,2,3.73
MKD,F,45,3,35.08
MKD,F,45,4,41.53
MKD,F,45,5,0.00
MKD,F,45,6,0.00
MKD,F,45,7,0.00
MKD,F,50,0,2.69
MKD,F,50,1,6.12
MKD,F,50,2,5.40
MKD,F,50,3,30.66
MKD,F,50,4,44.12
MKD,F,50,5,0.00
MKD,F,50,6,0.00
MKD,F,50,7,0.00
MKD,F,55,0,2.53
MKD,F,55,1,6.88
MKD,F,55,2,8.48
MKD,F,55,3,26.85
MKD,F,55,4,43.64
MKD,F,55,5,0.00
MKD,F,55,6,0.00
MKD,F,55,7,0.00
MKD,F,60,0,2.72
MKD,F,60,1,10.65
MKD,F,60,2,11.38
MKD,F,60,3,28.24
MKD,F,60,4,34.97
MKD,F,60,5,0.00
MKD,F,60,6,0.00
MKD,F,60,7,0.00
MKD,F,65,0,4.09
MKD,F,65,1,15.95
MKD,F,65,2,16.50
MKD,F,65,3,22.83
MKD,F,65,4,29.26
MKD,F,65,5,0.00
MKD,F,65,6,0.00
MKD,F,65,7,0.00
MKD,F,70,0,4.14
MKD,F,70,1,22.23
MKD,F,70,2,21.33
MKD,F,70,3,13.71
MKD,F,70,4,27.27
MKD,F,70,5,0.00
MKD,F,70,6,0.00
MKD,F,70,7,0.00
MKD,F,75,0,6.76
MKD,F,75,1,36.08
MKD,F,75,2,20.70
MKD,F,75,3,9.84
MKD,F,75,4,18.34
MKD,F,75,5,0.00
MKD,F,75,6,0.00
MKD,F,75,7,0.00
MKD,F,80,0,17.19
MKD,F,80,1,43.50
MKD,F,80,2,14.70
MKD,F,80,3,6.81
MKD,F,80,4,12.59
MKD,F,80,5,0.00
MKD,F,80,6,0.00
MKD,F,80,7,0.00
MKD,F,85,0,23.57
MKD,F,85,1,49.01
MKD,F,85,2,12.26
MKD,F,85,3,3.51
MKD,F,85,4,8.19
MKD,F,85,5,0.00
MKD,F,85,6,0.00
MKD,F,85,7,0.00
MKD,F,90,0,31.29
MKD,F,90,1,52.35
MKD,F,90,2,9.04
MKD,F,90,3,1.50
MKD,F,90,4,4.00
MKD,F,90,5,0.00
MKD,F,90,6,0.00
MKD,F,90,7,0.00
MKD,F,95,0,44.05
MKD,F,95,1,47.39
MKD,F,95,2,5.31
MKD,F,95,3,0.60
MKD,F,95,4,1.82
MKD,F,95,5,0.00
MKD,F,95,6,0.00
MKD,F,95,7,0.00
MKD,F,100,0,56.71
MKD,F,100,1,39.22
MKD,F,100,2,2.81
MKD,F,100,3,0.21
MKD,F,100,4,0.71
MKD,F,100,5,0.00
MKD,F,100,6,0.00
MKD,F,100,7,0.00
MKD,M,15,0,0.30
MKD,M,15,1,0.41
MKD,M,15,2,4.06
MKD,M,15,3,71.23
MKD,M,15,4,23.95
MKD,M,15,5,0.00
MKD,M,15,6,0.00
MKD,M,15,7,0.00
MKD,M,20,0,0.32
MKD,M,20,1,0.53
MKD,M,20,2,1.16
MKD,M,20,3,6.92
MKD,M,20,4,87.14
MKD,M,20,5,0.00
MKD,M,20,6,0.00
MKD,M,20,7,0.00
MKD,M,25,0,0.64
MKD,M,25,1,0.71
MKD,M,25,2,1.47
MKD,M,25,3,7.53
MKD,M,25,4,73.29
MKD,M,25,5,0.00
MKD,M,25,6,0.00
MKD,M,25,7,0.00
MKD,M,30,0,1.24
MKD,M,30,1,1.65
MKD,M,30,2,1.86
MKD,M,30,3,10.31
MKD,M,30,4,69.59
MKD,M,30,5,0.00
MKD,M,30,6,0.00
MKD,M,30,7,0.00
MKD,M,35,0,0.68
MKD,M,35,1,1.62
MKD,M,35,2,2.18
MKD,M,35,3,15.69
MKD,M,35,4,65.44
MKD,M,35,5,0.00
MKD,M,35,6,0.00
MKD,M,35,7,0.00
MKD,M,40,0,0.56
MKD,M,40,1,2.62
MKD,M,40,2,2.32
MKD,M,40,3,25.40
MKD,M,40,4,56.85
MKD,M,40,5,0.00
MKD,M,40,6,0.00
MKD,M,40,7,0.00
MKD,M,45,0,0.96
MKD,M,45,1,2.31
MKD,M,45,2,2.40
MKD,M,45,3,29.07
MKD,M,45,4,53.90
MKD,M,45,5,0.00
MKD,M,45,6,0.00
MKD,M,45,7,0.00
MKD,M,50,0,1.57
MKD,M,50,1,2.77
MKD,M,50,2,3.23
MKD,M,50,3,25.30
MKD,M,50,4,57.51
MKD,M,50,5,0.00
MKD,M,50,6,0.00
MKD,M,50,7,0.00
MKD,M,55,0,1.27
MKD,M,55,1,2.65
MKD,M,55,2,5.09
MKD,M,55,3,21.66
MKD,M,55,4,56.01
MKD,M,55,5,0.00
MKD,M,55,6,0.00
MKD,M,55,7,0.00
MKD,M,60,0,1.12
MKD,M,60,1,3.55
MKD,M,60,2,7.01
MKD,M,60,3,21.85
MKD,M,60,4,52.73
MKD,M,60,5,0.00
MKD,M,60,6,0.00
MKD,M,60,7,0.00
MKD,M,65,0,1.09
MKD,M,65,1,6.49
MKD,M,65,2,10.67
MKD,M,65,3,19.96
MKD,M,65,4,46.54
MKD,M,65,5,0.00
MKD,M,65,6,0.00
MKD,M,65,7,0.00
MKD,M,70,0,1.61
MKD,M,70,1,9.54
MKD,M,70,2,16.04
MKD,M,70,3,14.47
MKD,M,70,4,37.34
MKD,M,70,5,0.00
MKD,M,70,6,0.00
MKD,M,70,7,0.00
MKD,M,75,0,2.00
MKD,M,75,1,17.85
MKD,M,75,2,20.76
MKD,M,75,3,12.01
MKD,M,75,4,29.93
MKD,M,75,5,0.00
MKD,M,75,6,0.00
MKD,M,75,7,0.00
MKD,M,80,0,3.65
MKD,M,80,1,28.11
MKD,M,80,2,20.78
MKD,M,80,3,9.73
MKD,M,80,4,24.75
MKD,M,80,5,0.00
MKD,M,80,6,0.00
MKD,M,80,7,0.00
MKD,M,85,0,5.67
MKD,M,85,1,38.75
MKD,M,85,2,22.03
MKD,M,85,3,6.13
MKD,M,85,4,16.32
MKD,M,85,5,0.00
MKD,M,85,6,0.00
MKD,M,85,7,0.00
MKD,M,90,0,6.81
MKD,M,90,1,51.90
MKD,M,90,2,21.51
MKD,M,90,3,3.39
MKD,M,90,4,8.66
MKD,M,90,5,0.00
MKD,M,90,6,0.00
MKD,M,90,7,0.00
MKD,M,95,0,9.94
MKD,M,95,1,62.31
MKD,M,95,2,17.13
MKD,M,95,3,1.71
MKD,M,95,4,4.35
MKD,M,95,5,0.00
MKD,M,95,6,0.00
MKD,M,95,7,0.00
MKD,M,100,0,13.63
MKD,M,100,1,69.17
MKD,M,100,2,12.23
MKD,M,100,3,0.75
MKD,M,100,4,1.86
MKD,M,100,5,0.00
MKD,M,100,6,0.00
MKD,M,100,7,0.00
MLI,F,15,0,44.13
MLI,F,15,1,15.36
MLI,F,15,2,23.15
MLI,F,15,3,14.34
MLI,F,15,4,2.38
MLI,F,15,5,0.00
MLI,F,15,6,0.00
MLI,F,15,7,0.00
MLI,F,20,0,51.89
MLI,F,20,1,14.95
MLI,F,20,2,8.87
MLI,F,20,3,11.62
MLI,F,20,4,9.56
MLI,F,20,5,0.00
MLI,F,20,6,0.00
MLI,F,20,7,0.00
MLI,F,25,0,59.55
MLI,F,25,1,14.10
MLI,F,25,2,8.09
MLI,F,25,3,5.67
MLI,F,25,4,9.21
MLI,F,25,5,0.00
MLI,F,25,6,0.00
MLI,F,25,7,0.00
MLI,F,30,0,69.23
MLI,F,30,1,10.83
MLI,F,30,2,6.97
MLI,F,30,3,4.35
MLI,F,30,4,5.65
MLI,F,30,5,0.00
MLI,F,30,6,0.00
MLI,F,30,7,0.00
MLI,F,35,0,77.89
MLI,F,35,1,9.15
MLI,F,35,2,5.05
MLI,F,35,3,2.90
MLI,F,35,4,2.98
MLI,F,35,5,0.00
MLI,F,35,6,0.00
MLI,F,35,7,0.00
MLI,F,40,0,81.79
MLI,F,40,1,8.68
MLI,F,40,2,3.97
MLI,F,40,3,2.30
MLI,F,40,4,1.93
MLI,F,40,5,0.00
MLI,F,40,6,0.00
MLI,F,40,7,0.00
MLI,F,45,0,82.31
MLI,F,45,1,9.23
MLI,F,45,2,4.28
MLI,F,45,3,1.87
MLI,F,45,4,1.36
MLI,F,45,5,0.00
MLI,F,45,6,0.00
MLI,F,45,7,0.00
MLI,F,50,0,83.16
MLI,F,50,1,8.42
MLI,F,50,2,4.59
MLI,F,50,3,2.02
MLI,F,50,4,1.08
MLI,F,50,5,0.00
MLI,F,50,6,0.00
MLI,F,50,7,0.00
MLI,F,55,0,83.84
MLI,F,55,1,7.65
MLI,F,55,2,4.37
MLI,F,55,3,2.17
MLI,F,55,4,1.21
MLI,F,55,5,0.00
MLI,F,55,6,0.00
MLI,F,55,7,0.00
MLI,F,60,0,86.56
MLI,F,60,1,6.59
MLI,F,60,2,3.53
MLI,F,60,3,1.46
MLI,F,60,4,1.04
MLI,F,60,5,0.00
MLI,F,60,6,0.00
MLI,F,60,7,0.00
MLI,F,65,0,89.14
MLI,F,65,1,4.92
MLI,F,65,2,3.03
MLI,F,65,3,1.29
MLI,F,65,4,1.00
MLI,F,65,5,0.00
MLI,F,65,6,0.00
MLI,F,65,7,0.00
MLI,F,70,0,93.80
MLI,F,70,1,2.88
MLI,F,70,2,1.49
MLI,F,70,3,0.90
MLI,F,70,4,0.54
MLI,F,70,5,0.00
MLI,F,70,6,0.00
MLI,F,70,7,0.00
MLI,F,75,0,94.71
MLI,F,75,1,2.68
MLI,F,75,2,1.45
MLI,F,75,3,0.58
MLI,F,75,4,0.33
MLI,F,75,5,0.00
MLI,F,75,6,0.00
MLI,F,75,7,0.00
MLI,F,80,0,95.69
MLI,F,80,1,2.37
MLI,F,80,2,1.09
MLI,F,80,3,0.50
MLI,F,80,4,0.17
MLI,F,80,5,0.00
MLI,F,80,6,0.00
MLI,F,80,7,0.00
MLI,F,85,0,96.37
MLI,F,85,1,1.95
MLI,F,85,2,1.05
MLI,F,85,3,0.36
MLI,F,85,4,0.20
MLI,F,85,5,0.00
MLI,F,85,6,0.00
MLI,F,85,7,0.00
MLI,F,90,0,97.30
MLI,F,90,1,1.55
MLI,F,90,2,0.76
MLI,F,90,3,0.24
MLI,F,90,4,0.11
MLI,F,90,5,0.00
MLI,F,90,6,0.00
MLI,F,90,7,0.00
MLI,F,95,0,97.95
MLI,F,95,1,1.24
MLI,F,95,2,0.56
MLI,F,95,3,0.16
MLI,F,95,4,0.06
MLI,F,95,5,0.00
MLI,F,95,6,0.00
MLI,F,95,7,0.00
MLI,M,15,0,29.49
MLI,M,15,1,16.72
MLI,M,15,2,29.32
MLI,M,15,3,20.47
MLI,M,15,4,2.91
MLI,M,15,5,0.00
MLI,M,15,6,0.00
MLI,M,15,7,0.00
MLI,M,20,0,36.95
MLI,M,20,1,16.75
MLI,M,20,2,9.73
MLI,M,20,3,17.44
MLI,M,20,4,12.18
MLI,M,20,5,0.00
MLI,M,20,6,0.00
MLI,M,20,7,0.00
MLI,M,25,0,45.10
MLI,M,25,1,16.10
MLI,M,25,2,9.34
MLI,M,25,3,10.03
MLI,M,25,4,10.41
MLI,M,25,5,0.00
MLI,M,25,6,0.00
MLI,M,25,7,0.00
MLI,M,30,0,53.53
MLI,M,30,1,12.51
MLI,M,30,2,9.30
MLI,M,30,3,8.86
MLI,M,30,4,7.90
MLI,M,30,5,0.00
MLI,M,30,6,0.00
MLI,M,30,7,0.00
MLI,M,35,0,64.39
MLI,M,35,1,11.09
MLI,M,35,2,7.41
MLI,M,35,3,6.48
MLI,M,35,4,5.10
MLI,M,35,5,0.00
MLI,M,35,6,0.00
MLI,M,35,7,0.00
MLI,M,40,0,69.95
MLI,M,40,1,11.44
MLI,M,40,2,6.06
MLI,M,40,3,4.71
MLI,M,40,4,3.62
MLI,M,40,5,0.00
MLI,M,40,6,0.00
MLI,M,40,7,0.00
MLI,M,45,0,70.22
MLI,M,45,1,12.66
MLI,M,45,2,6.75
MLI,M,45,3,3.93
MLI,M,45,4,2.87
MLI,M,45,5,0.00
MLI,M,45,6,0.00
MLI,M,45,7,0.00
MLI,M,50,0,70.26
MLI,M,50,1,12.43
MLI,M,50,2,7.66
MLI,M,50,3,4.19
MLI,M,50,4,2.15
MLI,M,50,5,0.00
MLI,M,50,6,0.00
MLI,M,50,7,0.00
MLI,M,55,0,72.19
MLI,M,55,1,10.19
MLI,M,55,2,7.46
MLI,M,55,3,4.35
MLI,M,55,4,2.40
MLI,M,55,5,0.00
MLI,M,55,6,0.00
MLI,M,55,7,0.00
MLI,M,60,0,72.70
MLI,M,60,1,9.93
MLI,M,60,2,5.57
MLI,M,60,3,4.43
MLI,M,60,4,3.10
MLI,M,60,5,0.00
MLI,M,60,6,0.00
MLI,M,60,7,0.00
MLI,M,65,0,76.40
MLI,M,65,1,8.30
MLI,M,65,2,5.30
MLI,M,65,3,3.56
MLI,M,65,4,2.63
MLI,M,65,5,0.00
MLI,M,65,6,0.00
MLI,M,65,7,0.00
MLI,M,70,0,84.34
MLI,M,70,1,5.67
MLI,M,70,2,3.22
MLI,M,70,3,2.60
MLI,M,70,4,1.84
MLI,M,70,5,0.00
MLI,M,70,6,0.00
MLI,M,70,7,0.00
MLI,M,75,0,88.04
MLI,M,75,1,5.05
MLI,M,75,2,2.70
MLI,M,75,3,1.47
MLI,M,75,4,1.10
MLI,M,75,5,0.00
MLI,M,75,6,0.00
MLI,M,75,7,0.00
MLI,M,80,0,89.37
MLI,M,80,1,4.86
MLI,M,80,2,2.52
MLI,M,80,3,1.14
MLI,M,80,4,0.96
MLI,M,80,5,0.00
MLI,M,80,6,0.00
MLI,M,80,7,0.00
MLI,M,85,0,90.76
MLI,M,85,1,4.24
MLI,M,85,2,2.43
MLI,M,85,3,1.01
MLI,M,85,4,0.67
MLI,M,85,5,0.00
MLI,M,85,6,0.00
MLI,M,85,7,0.00
MLI,M,90,0,93.11
MLI,M,90,1,3.46
MLI,M,90,2,1.80
MLI,M,90,3,0.63
MLI,M,90,4,0.44
MLI,M,90,5,0.00
MLI,M,90,6,0.00
MLI,M,90,7,0.00
MLI,M,95,0,94.66
MLI,M,95,1,2.88
MLI,M,95,2,1.39
MLI,M,95,3,0.42
MLI,M,95,4,0.29
MLI,M,95,5,0.00
MLI,M,95,6,0.00
MLI,M,95,7,0.00
MLT,F,15,0,0.01
MLT,F,15,1,0.01
MLT,F,15,2,0.22
MLT,F,15,3,30.16
MLT,F,15,4,66.51
MLT,F,15,5,0.00
MLT,F,15,6,0.00
MLT,F,15,7,0.00
MLT,F,20,0,0.01
MLT,F,20,1,0.01
MLT,F,20,2,0.17
MLT,F,20,3,13.51
MLT,F,20,4,46.77
MLT,F,20,5,0.00
MLT,F,20,6,0.00
MLT,F,20,7,0.00
MLT,F,25,0,0.00
MLT,F,25,1,0.01
MLT,F,25,2,0.20
MLT,F,25,3,17.17
MLT,F,25,4,32.23
MLT,F,25,5,0.00
MLT,F,25,6,0.00
MLT,F,25,7,0.00
MLT,F,30,0,0.00
MLT,F,30,1,0.01
MLT,F,30,2,0.25
MLT,F,30,3,24.00
MLT,F,30,4,30.92
MLT,F,30,5,0.00
MLT,F,30,6,0.00
MLT,F,30,7,0.00
MLT,F,35,0,0.00
MLT,F,35,1,0.01
MLT,F,35,2,0.37
MLT,F,35,3,37.32
MLT,F,35,4,26.11
MLT,F,35,5,0.00
MLT,F,35,6,0.00
MLT,F,35,7,0.00
MLT,F,40,0,0.00
MLT,F,40,1,0.01
MLT,F,40,2,0.42
MLT,F,40,3,46.83
MLT,F,40,4,19.91
MLT,F,40,5,0.00
MLT,F,40,6,0.00
MLT,F,40,7,0.00
MLT,F,45,0,0.00
MLT,F,45,1,0.01
MLT,F,45,2,0.42
MLT,F,45,3,54.09
MLT,F,45,4,19.21
MLT,F,45,5,0.00
MLT,F,45,6,0.00
MLT,F,45,7,0.00
MLT,F,50,0,0.00
MLT,F,50,1,0.01
MLT,F,50,2,0.27
MLT,F,50,3,62.97
