iso3,sex,age,qx,lx
MNG,female,67,0.01734421,80882.054
MNG,female,68,0.01932036,79479.218
MNG,female,69,0.02151928,77943.651
MNG,female,70,0.0239654,76266.36
MNG,female,71,0.0266857,74438.607
MNG,female,72,0.02970997,72452.16
MNG,female,73,0.03307095,70299.609
MNG,female,74,0.03680488,67974.734
MNG,female,75,0.04095172,65472.932
MNG,female,76,0.04555525,62791.702
MNG,female,77,0.05090375,59931.211
MNG,female,78,0.05686049,56880.487
MNG,female,79,0.06347906,53646.234
MNG,female,80,0.07082578,50240.822
MNG,female,81,0.07897549,46682.476
MNG,female,82,0.08800997,42995.705
MNG,female,83,0.09799087,39211.654
MNG,female,84,0.10895336,35369.27
MNG,female,85,0.1208957,31515.669
MNG,female,86,0.13377274,27705.56
MNG,female,87,0.14754076,23999.312
MNG,female,88,0.16216709,20458.435
MNG,female,89,0.17766139,17140.75
MNG,female,90,0.19409341,14095.501
MNG,female,91,0.21151925,11359.657
MNG,female,92,0.22996258,8956.871
MNG,female,93,0.24932764,6897.126
MNG,female,94,0.26933496,5177.482
MNG,female,95,0.29419845,3783.005
MNG,female,96,0.31933308,2670.051
MNG,female,97,0.34617619,1817.415
MNG,female,98,0.37477041,1188.269
MNG,female,99,0.40514738,742.941
MNG,female,100,1,441.94
MNG,male,0,0.01180568,100000
MNG,male,1,0.00084157,98819.432
MNG,male,2,0.00063785,98736.269
MNG,male,3,0.00049012,98673.29
MNG,male,4,0.00038462,98624.929
MNG,male,5,0.00030974,98586.996
MNG,male,6,0.00026025,98556.46
MNG,male,7,0.00023249,98530.81
MNG,male,8,0.00022284,98507.903
MNG,male,9,0.00022777,98485.951
MNG,male,10,0.00024366,98463.519
MNG,male,11,0.00027554,98439.527
MNG,male,12,0.00032632,98412.403
MNG,male,13,0.00039994,98380.289
MNG,male,14,0.00049871,98340.943
MNG,male,15,0.00062125,98291.899
MNG,male,16,0.00075863,98230.836
MNG,male,17,0.00089294,98156.315
MNG,male,18,0.0010073,98068.668
MNG,male,19,0.00108906,97969.884
MNG,male,20,0.00114291,97863.189
MNG,male,21,0.001184,97751.34
MNG,male,22,0.00122838,97635.603
MNG,male,23,0.00129183,97515.669
MNG,male,24,0.00137978,97389.695
MNG,male,25,0.00149214,97255.319
MNG,male,26,0.00162222,97110.201
MNG,male,27,0.00175788,96952.666
MNG,male,28,0.00189245,96782.235
MNG,male,29,0.0020243,96599.079
MNG,male,30,0.00216258,96403.533
MNG,male,31,0.00232597,96195.053
MNG,male,32,0.00253252,95971.306
MNG,male,33,0.00280067,95728.256
MNG,male,34,0.00313827,95460.153
MNG,male,35,0.00353899,95160.574
MNG,male,36,0.00398458,94823.802
MNG,male,37,0.00444096,94445.969
MNG,male,38,0.00488104,94026.539
MNG,male,39,0.00529521,93567.591
MNG,male,40,0.0056973,93072.132
MNG,male,41,0.00613219,92541.871
MNG,male,42,0.00664462,91974.387
MNG,male,43,0.00727235,91363.252
MNG,male,44,0.00803125,90698.826
MNG,male,45,0.00889177,89970.401
MNG,male,46,0.00980128,89170.405
MNG,male,47,0.01068121,88296.421
MNG,male,48,0.01146798,87353.309
MNG,male,49,0.01215745,86351.542
MNG,male,50,0.01278694,85301.728
MNG,male,51,0.01345683,84210.98
MNG,male,52,0.0142676,83077.767
MNG,male,53,0.01528394,81892.447
MNG,male,54,0.01653979,80640.808
MNG,male,55,0.01797685,79307.026
MNG,male,56,0.01949859,77881.336
MNG,male,57,0.02097907,76362.759
MNG,male,58,0.0222986,74760.739
MNG,male,59,0.02343826,73093.679
MNG,male,60,0.02443222,71380.491
MNG,male,61,0.02540286,69636.507
MNG,male,62,0.02649161,67867.541
MNG,male,63,0.0277945,66069.62
MNG,male,64,0.0293875,64233.248
MNG,male,65,0.03193049,62345.594
MNG,male,66,0.03468965,60354.869
MNG,male,67,0.03768267,58261.18
MNG,male,68,0.04092858,56065.743
MNG,male,69,0.04444781,53771.052
MNG,male,70,0.04826214,51381.046
MNG,male,71,0.05239493,48901.287
MNG,male,72,0.05687117,46339.108
MNG,male,73,0.06171758,43703.748
MNG,male,74,0.06696274,41006.459
MNG,male,75,0.072637,38260.554
MNG,male,76,0.07877258,35481.422
MNG,male,77,0.08515423,32686.459
MNG,male,78,0.09218448,29903.068
