iso3,year,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
MCO,1985,2.368,6.867,15.58,28.543,44.14,61.624,80.109,98.93,116.665,132.466,144.112,150.865,152.697,149.77,142.91,132.521,120.007,106.056,92.767,80.428,68.291,56.192,45.216,35.509,26.734,18.625,12.38,7.656,4.334,2.291,1.406,0.776,0.527,0.491,0.41
MCO,1986,2.311,6.701,15.212,27.865,43.013,59.904,77.597,95.487,112.421,127.662,139.183,146.305,148.845,146.889,141.062,131.709,119.955,106.481,93.4,81.037,68.758,56.532,45.436,35.633,26.819,18.761,12.503,7.75,4.419,2.389,1.475,0.828,0.566,0.528,0.432
MCO,1987,2.251,6.526,14.81,27.102,41.725,57.922,74.697,91.508,107.492,122.029,133.32,140.75,143.992,143.054,138.343,130.137,119.27,106.406,93.654,81.376,69.051,56.776,45.621,35.765,26.942,18.945,12.681,7.9,4.55,2.513,1.563,0.904,0.617,0.55,0.434
MCO,1988,2.202,6.373,14.413,26.295,40.311,55.708,71.46,87.098,102.038,115.786,126.783,134.484,138.429,138.546,135.014,128.039,118.158,106.015,93.705,81.616,69.337,57.078,45.91,36.029,27.201,19.251,12.964,8.136,4.748,2.684,1.684,0.998,0.676,0.573,0.434
MCO,1989,2.177,6.264,13.971,25.231,38.338,52.572,67,81.243,94.983,107.842,118.49,126.446,131.095,132.287,129.981,124.313,115.538,104.267,92.554,80.81,68.741,56.671,45.652,35.891,27.191,19.408,13.188,8.371,4.98,2.906,1.855,1.141,0.778,0.63,0.455
MCO,1990,2.154,6.149,13.456,23.967,36.019,48.953,62.006,74.886,87.443,99.392,109.624,117.716,122.966,125.155,124.035,119.665,112.076,101.838,90.938,79.79,68.168,56.439,45.67,36.082,27.502,19.796,13.586,8.73,5.285,3.152,2.028,1.261,0.845,0.65,0.447
MCO,1991,2.12,6.008,12.982,22.906,34.154,46.107,58.088,69.878,81.521,92.821,102.845,111.215,117.093,120.194,120.096,116.803,110.114,100.575,90.147,79.266,67.799,56.208,45.544,36.041,27.557,19.98,13.821,8.974,5.529,3.391,2.232,1.437,0.984,0.746,0.501
MCO,1992,2.095,5.929,12.774,22.476,33.375,44.849,56.182,67.192,78.099,88.785,98.504,106.935,113.193,116.949,117.625,115.168,109.197,100.234,90.216,79.586,68.261,56.74,46.099,36.581,28.063,20.439,14.211,9.28,5.761,3.562,2.342,1.506,1.018,0.754,0.493
MCO,1993,2.093,5.92,12.735,22.37,33.121,44.354,55.304,65.819,76.261,86.579,96.16,104.726,111.344,115.646,116.925,115.088,109.605,100.986,91.17,80.612,69.269,57.68,46.945,37.321,28.697,20.973,14.638,9.601,5.998,3.738,2.466,1.592,1.072,0.784,0.505
MCO,1994,2.103,5.948,12.791,22.449,33.165,44.284,54.985,65.141,75.253,85.329,94.871,103.634,110.627,115.445,117.265,115.955,110.845,102.441,92.699,82.094,70.621,58.868,47.962,38.168,29.392,21.537,15.072,9.917,6.224,3.905,2.584,1.675,1.128,0.817,0.521
MCO,1995,2.14,6.049,12.983,22.749,33.538,44.683,55.341,65.4,75.449,85.529,95.201,104.232,111.578,116.804,119.001,118.015,113.08,104.703,94.884,84.112,72.409,60.4,49.243,39.214,30.225,22.183,15.553,10.257,6.461,4.077,2.712,1.77,1.197,0.865,0.549
MCO,1996,2.202,6.224,13.325,23.301,34.292,45.619,56.444,66.656,76.846,87.065,96.888,106.089,113.623,119.043,121.394,120.505,115.59,107.159,97.249,86.353,74.475,62.227,50.821,40.542,31.297,22.978,16.125,10.642,6.703,4.217,2.791,1.807,1.207,0.861,0.541
MCO,1997,2.277,6.435,13.749,24.006,35.303,46.951,58.129,68.72,79.28,89.844,99.969,109.423,117.162,122.734,125.152,124.236,119.204,110.579,100.456,89.333,77.182,64.589,52.836,42.219,32.633,23.952,16.813,11.099,6.986,4.381,2.89,1.858,1.229,0.869,0.542
MCO,1998,2.334,6.603,14.136,24.72,36.408,48.495,60.128,71.174,82.149,93.08,103.523,113.253,121.24,127.024,129.568,128.672,123.55,114.732,104.388,93.016,80.546,67.533,55.353,44.314,34.296,25.154,17.646,11.63,7.286,4.518,2.93,1.838,1.179,0.809,0.494
MCO,1999,2.361,6.684,14.347,25.134,37.05,49.37,61.19,72.384,83.537,94.703,105.479,115.648,124.115,130.386,133.325,132.708,127.647,118.688,108.078,96.342,83.43,69.943,57.312,45.864,35.479,26.013,18.232,11.997,7.497,4.635,2.986,1.86,1.18,0.8,0.483
MCO,2000,2.383,6.764,14.608,25.703,37.969,50.644,62.706,74.041,85.377,96.822,108.056,118.881,128.092,135.134,138.717,138.577,133.644,124.487,113.474,101.17,87.57,73.363,60.058,48.006,37.092,27.18,19.02,12.481,7.771,4.786,3.055,1.888,1.182,0.788,0.469
MCO,2001,2.347,6.701,14.671,26.063,38.725,51.853,64.225,75.735,87.273,99.02,110.796,122.448,132.661,140.804,145.354,145.974,141.353,132.077,120.672,107.754,93.346,78.217,64.018,51.135,39.461,28.847,20.118,13.129,8.106,4.938,3.1,1.875,1.136,0.727,0.418
MCO,2002,2.222,6.334,13.827,24.488,36.192,48.146,59.126,69.09,79.189,89.697,100.571,111.684,121.637,129.781,134.585,135.716,131.726,123.166,112.409,100.077,86.337,72.076,58.75,46.729,35.952,26.323,18.366,12.004,7.467,4.646,3.011,1.912,1.235,0.84,0.506
MCO,2003,2.078,5.936,13.02,23.123,34.172,45.389,55.509,64.534,73.811,83.684,94.225,105.331,115.49,124.017,129.313,131.026,127.544,119.404,108.935,96.782,83.22,69.244,56.226,44.532,34.136,24.973,17.388,11.342,7.068,4.457,2.955,1.939,1.302,0.914,0.563
MCO,2004,1.984,5.725,12.856,23.203,34.642,46.345,56.803,66.014,75.489,85.642,96.682,108.548,119.628,129.165,135.342,137.744,134.519,126.223,115.345,102.577,88.225,73.367,59.505,47.042,35.956,26.171,18.101,11.688,7.177,4.447,2.889,1.852,1.209,0.825,0.497
MCO,2005,1.82,5.313,12.25,22.491,33.9,45.619,55.905,64.778,73.985,84.036,95.305,107.771,119.679,130.197,137.307,140.534,137.749,129.518,118.438,105.252,90.353,74.939,60.57,47.675,36.258,26.245,18.017,11.518,6.996,4.319,2.825,1.831,1.213,0.836,0.506
MCO,2006,1.594,4.765,11.554,21.889,33.633,45.877,56.518,65.577,75.053,85.564,97.669,111.398,124.785,136.885,145.367,149.672,147.282,138.8,127.064,112.901,96.788,80.09,64.525,50.573,38.255,27.494,18.691,11.779,7.02,4.261,2.754,1.766,1.156,0.784,0.468
MCO,2007,1.303,4.05,10.585,20.92,32.942,45.695,56.668,65.888,75.645,86.683,99.794,115.063,130.279,144.354,154.57,160.257,158.425,149.719,137.27,122.003,104.49,86.269,69.272,54.046,40.631,28.927,19.429,12.03,7.005,4.175,2.69,1.72,1.125,0.757,0.447
MCO,2008,1.119,3.617,10.125,20.722,33.277,46.795,58.43,68.216,78.691,90.707,105.267,122.509,139.945,156.331,168.501,175.657,174.322,165.195,151.784,135.119,115.835,95.628,76.738,59.786,44.822,31.707,21.13,12.925,7.386,4.308,2.737,1.713,1.09,0.703,0.4
MCO,2009,0.926,3.12,9.313,19.623,31.966,45.345,56.734,66.193,76.452,88.447,103.351,121.341,139.782,157.345,170.633,178.781,178.018,169.052,155.513,138.48,118.659,97.858,78.403,60.95,45.568,32.113,21.288,12.916,7.3,4.225,2.682,1.68,1.068,0.682,0.383
MCO,2010,0.788,2.767,8.759,18.901,31.085,44.29,55.291,64.181,73.95,85.639,100.597,119.038,138.188,156.648,170.831,179.821,179.57,170.792,157.185,139.878,119.673,98.502,78.718,60.998,45.439,31.906,21.037,12.664,7.096,4.108,2.644,1.694,1.108,0.725,0.415
MCO,2011,0.645,2.367,7.922,17.445,28.864,41.16,51.04,58.636,67.133,77.639,91.604,109.264,127.83,145.913,159.989,169.167,169.342,161.19,148.226,131.571,112.139,91.964,73.175,56.422,41.844,29.366,19.3,11.564,6.469,3.798,2.492,1.657,1.133,0.774,0.459
MCO,2012,0.549,2.131,7.607,17.141,28.657,41.133,51.138,58.816,67.455,78.226,92.738,111.271,130.951,150.309,165.551,175.698,176.394,168.324,155.174,138.1,118.014,96.966,77.294,59.69,44.289,30.971,20.287,12.083,6.679,3.843,2.48,1.605,1.059,0.689,0.39
MCO,2013,0.475,1.946,7.337,16.822,28.312,40.768,50.637,58.081,66.538,77.243,91.929,110.905,131.209,151.318,167.281,178.073,179.143,171.183,157.951,140.636,120.195,98.744,78.683,60.726,45.02,31.442,20.558,12.208,6.72,3.858,2.493,1.617,1.068,0.69,0.388
MCO,2014,0.412,1.816,7.318,17.125,29.1,42.182,52.617,60.577,69.648,81.152,97.019,117.615,139.805,161.941,179.655,191.8,193.439,185.298,171.448,153.146,131.347,108.223,86.506,66.979,49.781,34.73,22.71,13.475,7.376,4.157,2.625,1.633,1.015,0.6,0.306
MCO,2015,0.338,1.628,7.015,16.719,28.619,41.653,51.983,59.797,68.754,80.22,96.236,117.197,139.923,162.724,181.091,193.832,195.86,187.901,174.086,155.687,133.671,110.235,88.19,68.339,50.826,35.456,23.188,13.756,7.52,4.222,2.65,1.63,0.993,0.567,0.276
MCO,2016,0.269,1.471,6.874,16.722,28.842,42.147,52.6,60.401,69.39,81.014,97.489,119.257,143.027,167.028,186.497,200.165,202.67,194.751,180.686,161.793,139.076,114.804,91.934,71.309,53.08,37.036,24.233,14.379,7.855,4.394,2.739,1.662,0.989,0.54,0.248
MCO,2017,0.25,1.389,6.558,15.978,27.503,40.064,49.716,56.67,64.743,75.366,90.719,111.235,133.755,156.583,175.168,188.3,190.801,183.368,170.05,152.111,130.558,107.589,85.973,66.509,49.359,34.325,22.364,13.196,7.176,4.044,2.596,1.645,1.044,0.624,0.32
MCO,2018,0.209,1.3,6.509,16.069,27.797,40.603,50.404,57.419,65.579,76.372,92.115,113.276,136.63,160.419,179.883,193.746,196.627,189.231,175.733,157.426,135.326,111.664,89.351,69.218,51.429,35.761,23.308,13.751,7.461,4.169,2.642,1.637,1.003,0.566,0.27
MCO,2019,0.196,1.247,6.315,15.622,27.018,39.428,48.84,55.474,63.217,73.542,88.732,109.25,131.942,155.096,174.069,187.62,190.482,183.335,170.231,152.432,130.951,107.985,86.341,66.826,49.606,34.474,22.444,13.22,7.16,4.005,2.547,1.589,0.984,0.564,0.274
MCO,2020,0.204,1.265,6.334,15.628,26.986,39.329,48.642,55.15,62.765,72.962,88.004,108.347,130.831,153.753,172.522,185.916,188.69,181.525,168.432,150.676,129.293,106.512,85.071,65.766,48.773,33.905,22.066,12.99,7.037,3.949,2.517,1.584,0.993,0.581,0.29
MCO,2021,0.223,1.261,6.02,14.679,25.154,36.395,44.596,49.99,56.437,65.346,78.783,97.133,117.365,137.91,154.685,166.632,168.888,162.089,149.816,133.268,113.58,93.043,73.868,56.755,41.917,29.303,19.12,11.307,6.22,3.629,2.376,1.59,1.08,0.711,0.404
MCO,2022,0.223,1.258,5.998,14.621,25.052,36.247,44.418,49.798,56.229,65.115,78.512,96.806,116.973,137.453,154.171,166.078,168.326,161.55,149.316,132.82,113.193,92.727,73.618,56.567,41.783,29.221,19.067,11.272,6.189,3.594,2.327,1.539,1.03,0.667,0.373
MCO,2023,0.223,1.256,5.983,14.582,24.984,36.147,44.299,49.671,56.095,64.971,78.347,96.61,116.741,137.183,153.869,165.753,167.995,161.233,149.022,132.555,112.963,92.537,73.469,56.455,41.703,29.175,19.037,11.25,6.167,3.565,2.284,1.494,0.986,0.627,0.345
MDA,1950,4.085,10.82,28.939,58.957,95.802,135.93,166.917,186.835,198.152,201.956,200.404,194.934,187.796,179.666,171.083,162.469,153.277,143.777,133.774,123.412,112.892,103.574,94.337,85.153,76.356,68.902,58.678,47.087,35.772,25.323,15.049,9.157,5.289,3.236,1.924
MDA,1951,4.028,10.757,29.033,59.387,96.692,137.351,168.695,188.767,200.095,203.804,202.12,196.523,189.299,181.129,172.536,163.939,154.751,145.242,135.194,124.752,114.136,104.746,95.434,86.172,77.3,69.802,59.456,47.702,36.212,25.59,15.098,9.134,5.227,3.165,1.868
MDA,1952,4.064,10.835,29.247,59.835,97.408,138.333,169.814,189.886,201.143,204.732,202.923,197.212,189.901,181.674,173.042,164.425,155.209,145.663,135.567,125.068,114.396,104.963,95.613,86.317,77.42,69.911,59.548,47.777,36.271,25.636,15.131,9.159,5.245,3.179,1.878
MDA,1953,4.093,10.883,29.364,60.073,97.781,138.829,170.34,190.344,201.491,204.95,203.02,197.213,189.84,181.582,172.942,164.334,155.122,145.574,135.465,124.946,114.256,104.814,95.459,86.162,77.272,69.78,59.437,47.689,36.206,25.594,15.111,9.15,5.244,3.182,1.882
MDA,1954,4.106,10.877,29.33,59.996,97.638,138.594,169.967,189.796,200.772,204.078,202.036,196.163,188.764,180.518,171.914,163.361,154.203,144.702,134.635,124.152,113.5,104.101,94.792,85.545,76.711,69.278,59.011,47.348,35.95,25.416,15.01,9.092,5.214,3.166,1.875
MDA,1955,4.111,10.855,29.245,59.811,97.317,138.104,169.282,188.901,199.689,202.84,200.692,194.763,187.353,179.133,170.58,162.096,153.008,143.573,133.566,123.137,112.545,103.206,93.96,84.78,76.02,68.659,58.486,46.928,35.633,25.195,14.882,9.017,5.174,3.145,1.863
MDA,1956,4.224,11.023,29.425,59.941,97.303,137.855,168.778,188.142,198.725,201.728,199.48,193.489,186.034,177.782,169.209,160.712,151.613,142.168,132.168,121.766,111.219,101.923,92.729,83.614,74.93,67.634,57.604,46.231,35.134,24.893,14.817,9.035,5.24,3.223,1.927
MDA,1957,4.33,11.177,29.566,59.991,97.158,137.419,168.045,187.131,197.495,200.347,198.002,191.955,184.46,176.182,167.595,159.091,149.991,140.55,130.573,120.213,109.731,100.494,91.369,82.333,73.741,66.521,56.649,45.477,34.592,24.561,14.734,9.043,5.3,3.299,1.99
MDA,1958,4.335,11.142,29.431,59.692,96.647,136.657,167.026,185.863,196.018,198.707,196.257,190.164,182.67,174.433,165.914,157.496,148.485,139.131,129.235,118.953,108.552,99.397,90.358,81.41,72.912,65.784,56.025,44.978,34.215,24.295,14.573,8.946,5.244,3.266,1.971
MDA,1959,4.455,11.303,29.558,59.691,96.418,136.114,166.176,184.741,194.687,197.236,194.698,188.554,181.024,172.76,164.227,155.802,146.794,137.449,127.583,117.351,107.024,97.938,88.976,80.115,71.715,64.67,55.072,44.227,33.676,23.964,14.486,8.95,5.302,3.339,2.031
MDA,1960,4.542,11.379,29.46,59.237,95.458,134.537,164.064,182.21,191.868,194.254,191.645,185.495,177.984,169.754,161.271,152.903,143.966,134.701,124.939,114.835,104.659,95.713,86.9,78.197,69.964,63.061,53.702,43.143,32.885,23.454,14.288,8.886,5.319,3.387,2.076
