iso3,year,activity,status,value,source
LAO,2022,P,TOTAL,79.072,LFS - Labour Force Survey
LAO,2022,Q,3,1.138,LFS - Labour Force Survey
LAO,2022,Q,TOTAL,14.227,LFS - Labour Force Survey
LAO,2022,R,3,2.111,LFS - Labour Force Survey
LAO,2022,R,TOTAL,7.377,LFS - Labour Force Survey
LAO,2022,S,3,12.423,LFS - Labour Force Survey
LAO,2022,S,TOTAL,47.205,LFS - Labour Force Survey
LAO,2022,T,3,1.973,LFS - Labour Force Survey
LAO,2022,T,TOTAL,7.3,LFS - Labour Force Survey
LAO,2022,TOTAL,2,31.807,LFS - Labour Force Survey
LAO,2022,TOTAL,3,840.551,LFS - Labour Force Survey
LAO,2022,TOTAL,TOTAL,3509.261,LFS - Labour Force Survey
LAO,2022,U,2,3.808,LFS - Labour Force Survey
LAO,2022,U,3,20.883,LFS - Labour Force Survey
LAO,2022,U,TOTAL,1121.091,LFS - Labour Force Survey
LBN,2019,A,2,9.901,LFS - Labour Force Survey
LBN,2019,A,3,27.919,LFS - Labour Force Survey
LBN,2019,A,TOTAL,56.591,LFS - Labour Force Survey
LBN,2019,B,TOTAL,0.449,LFS - Labour Force Survey
LBN,2019,C,2,26.902,LFS - Labour Force Survey
LBN,2019,C,3,27.603,LFS - Labour Force Survey
LBN,2019,C,TOTAL,172.999,LFS - Labour Force Survey
LBN,2019,D,2,0.46,LFS - Labour Force Survey
LBN,2019,D,3,0.171,LFS - Labour Force Survey
LBN,2019,D,TOTAL,5.111,LFS - Labour Force Survey
LBN,2019,E,2,0.522,LFS - Labour Force Survey
LBN,2019,E,3,1.711,LFS - Labour Force Survey
LBN,2019,E,TOTAL,6.78,LFS - Labour Force Survey
LBN,2019,F,2,12.724,LFS - Labour Force Survey
LBN,2019,F,3,48.032,LFS - Labour Force Survey
LBN,2019,F,TOTAL,140.795,LFS - Labour Force Survey
LBN,2019,G,2,57.046,LFS - Labour Force Survey
LBN,2019,G,3,80.351,LFS - Labour Force Survey
LBN,2019,G,TOTAL,315.437,LFS - Labour Force Survey
LBN,2019,H,2,2.264,LFS - Labour Force Survey
LBN,2019,H,3,52.374,LFS - Labour Force Survey
LBN,2019,H,TOTAL,78.623,LFS - Labour Force Survey
LBN,2019,I,2,6.969,LFS - Labour Force Survey
LBN,2019,I,3,5.373,LFS - Labour Force Survey
LBN,2019,I,TOTAL,69.479,LFS - Labour Force Survey
LBN,2019,J,2,0.748,LFS - Labour Force Survey
LBN,2019,J,3,3.008,LFS - Labour Force Survey
LBN,2019,J,TOTAL,25.139,LFS - Labour Force Survey
LBN,2019,K,2,1.183,LFS - Labour Force Survey
LBN,2019,K,3,0.832,LFS - Labour Force Survey
LBN,2019,K,TOTAL,39.003,LFS - Labour Force Survey
LBN,2019,L,2,1.586,LFS - Labour Force Survey
LBN,2019,L,3,2.347,LFS - Labour Force Survey
LBN,2019,L,TOTAL,6.05,LFS - Labour Force Survey
LBN,2019,M,2,8.357,LFS - Labour Force Survey
LBN,2019,M,3,15.941,LFS - Labour Force Survey
LBN,2019,M,TOTAL,59.691,LFS - Labour Force Survey
LBN,2019,N,2,1.666,LFS - Labour Force Survey
LBN,2019,N,3,3.822,LFS - Labour Force Survey
LBN,2019,N,TOTAL,48.876,LFS - Labour Force Survey
LBN,2019,O,TOTAL,157.538,LFS - Labour Force Survey
LBN,2019,P,2,0.973,LFS - Labour Force Survey
LBN,2019,P,3,4.765,LFS - Labour Force Survey
LBN,2019,P,TOTAL,137.212,LFS - Labour Force Survey
LBN,2019,Q,2,4.091,LFS - Labour Force Survey
LBN,2019,Q,3,6.573,LFS - Labour Force Survey
LBN,2019,Q,TOTAL,69.577,LFS - Labour Force Survey
LBN,2019,R,2,1.597,LFS - Labour Force Survey
LBN,2019,R,3,2.642,LFS - Labour Force Survey
LBN,2019,R,TOTAL,13.386,LFS - Labour Force Survey
LBN,2019,S,2,6.432,LFS - Labour Force Survey
LBN,2019,S,3,14.428,LFS - Labour Force Survey
LBN,2019,S,TOTAL,51.576,LFS - Labour Force Survey
LBN,2019,T,3,7.947,LFS - Labour Force Survey
LBN,2019,T,TOTAL,124.226,LFS - Labour Force Survey
LBN,2019,TOTAL,2,143.64,LFS - Labour Force Survey
LBN,2019,TOTAL,3,310.529,LFS - Labour Force Survey
LBN,2019,TOTAL,TOTAL,1594.705,LFS - Labour Force Survey
LBN,2019,U,TOTAL,9.662,LFS - Labour Force Survey
LBN,2019,X,3,4.623,LFS - Labour Force Survey
LBN,2019,X,TOTAL,6.506,LFS - Labour Force Survey
LBR,2017,A,2,67.113,LFS - Labour Force Survey
LBR,2017,A,3,89.019,LFS - Labour Force Survey
LBR,2017,A,TOTAL,197.374,LFS - Labour Force Survey
LBR,2017,B,2,3.701,LFS - Labour Force Survey
LBR,2017,B,3,2.835,LFS - Labour Force Survey
LBR,2017,B,TOTAL,10.489,LFS - Labour Force Survey
LBR,2017,C,2,4.574,LFS - Labour Force Survey
LBR,2017,C,3,5.216,LFS - Labour Force Survey
LBR,2017,C,TOTAL,17.872,LFS - Labour Force Survey
LBR,2017,D,3,0.864,LFS - Labour Force Survey
LBR,2017,D,TOTAL,1.781,LFS - Labour Force Survey
LBR,2017,E,TOTAL,0.88,LFS - Labour Force Survey
LBR,2017,F,2,1.717,LFS - Labour Force Survey
LBR,2017,F,3,1.978,LFS - Labour Force Survey
LBR,2017,F,TOTAL,8.884,LFS - Labour Force Survey
LBR,2017,G,2,17.268,LFS - Labour Force Survey
LBR,2017,G,3,86.448,LFS - Labour Force Survey
LBR,2017,G,TOTAL,121.821,LFS - Labour Force Survey
LBR,2017,H,2,2.411,LFS - Labour Force Survey
LBR,2017,H,3,10.388,LFS - Labour Force Survey
LBR,2017,H,TOTAL,21.989,LFS - Labour Force Survey
LBR,2017,I,2,2.565,LFS - Labour Force Survey
LBR,2017,I,3,5.769,LFS - Labour Force Survey
LBR,2017,I,TOTAL,11.28,LFS - Labour Force Survey
LBR,2017,J,2,0.783,LFS - Labour Force Survey
LBR,2017,J,3,1.393,LFS - Labour Force Survey
LBR,2017,J,TOTAL,4.843,LFS - Labour Force Survey
LBR,2017,K,3,1.618,LFS - Labour Force Survey
LBR,2017,K,TOTAL,6.928,LFS - Labour Force Survey
LBR,2017,M,3,0.674,LFS - Labour Force Survey
LBR,2017,M,TOTAL,5.691,LFS - Labour Force Survey
LBR,2017,N,3,2.024,LFS - Labour Force Survey
LBR,2017,N,TOTAL,16.685,LFS - Labour Force Survey
LBR,2017,O,3,1.08,LFS - Labour Force Survey
LBR,2017,O,TOTAL,9.745,LFS - Labour Force Survey
LBR,2017,P,2,1.107,LFS - Labour Force Survey
LBR,2017,P,TOTAL,24.608,LFS - Labour Force Survey
LBR,2017,Q,3,1.322,LFS - Labour Force Survey
LBR,2017,Q,TOTAL,11.037,LFS - Labour Force Survey
LBR,2017,R,TOTAL,0.993,LFS - Labour Force Survey
LBR,2017,S,2,1.608,LFS - Labour Force Survey
LBR,2017,S,3,3.632,LFS - Labour Force Survey
LBR,2017,S,TOTAL,11.078,LFS - Labour Force Survey
LBR,2017,T,TOTAL,1.436,LFS - Labour Force Survey
LBR,2017,TOTAL,2,150.701,LFS - Labour Force Survey
LBR,2017,TOTAL,3,318.61,LFS - Labour Force Survey
LBR,2017,TOTAL,TOTAL,1034.904,LFS - Labour Force Survey
LBR,2017,X,2,45.362,LFS - Labour Force Survey
LBR,2017,X,3,102.024,LFS - Labour Force Survey
LBR,2017,X,TOTAL,549.114,LFS - Labour Force Survey
LCA,2016,A,2,1.089,HIES - Survey on Living Conditions
LCA,2016,A,3,4.046,HIES - Survey on Living Conditions
LCA,2016,A,TOTAL,7.472,HIES - Survey on Living Conditions
LCA,2016,B,TOTAL,0.247,HIES - Survey on Living Conditions
LCA,2016,C,2,0.234,HIES - Survey on Living Conditions
LCA,2016,C,3,1.05,HIES - Survey on Living Conditions
LCA,2016,C,TOTAL,3.704,HIES - Survey on Living Conditions
LCA,2016,E,TOTAL,0.574,HIES - Survey on Living Conditions
LCA,2016,F,2,0.409,HIES - Survey on Living Conditions
LCA,2016,F,3,1.118,HIES - Survey on Living Conditions
LCA,2016,F,TOTAL,6.596,HIES - Survey on Living Conditions
LCA,2016,G,2,0.839,HIES - Survey on Living Conditions
LCA,2016,G,3,2.711,HIES - Survey on Living Conditions
LCA,2016,G,TOTAL,12.395,HIES - Survey on Living Conditions
LCA,2016,H,3,1.437,HIES - Survey on Living Conditions
LCA,2016,H,TOTAL,4.011,HIES - Survey on Living Conditions
LCA,2016,I,2,0.324,HIES - Survey on Living Conditions
LCA,2016,I,3,1.043,HIES - Survey on Living Conditions
LCA,2016,I,TOTAL,11.382,HIES - Survey on Living Conditions
LCA,2016,J,TOTAL,0.703,HIES - Survey on Living Conditions
LCA,2016,K,TOTAL,1.657,HIES - Survey on Living Conditions
LCA,2016,L,TOTAL,0.2,HIES - Survey on Living Conditions
LCA,2016,M,3,0.186,HIES - Survey on Living Conditions
LCA,2016,M,TOTAL,1.134,HIES - Survey on Living Conditions
LCA,2016,N,TOTAL,3.896,HIES - Survey on Living Conditions
LCA,2016,O,TOTAL,7.498,HIES - Survey on Living Conditions
LCA,2016,P,TOTAL,3.65,HIES - Survey on Living Conditions
LCA,2016,Q,TOTAL,2.36,HIES - Survey on Living Conditions
LCA,2016,R,TOTAL,0.656,HIES - Survey on Living Conditions
LCA,2016,S,2,0.233,HIES - Survey on Living Conditions
LCA,2016,S,3,0.498,HIES - Survey on Living Conditions
LCA,2016,S,TOTAL,1.296,HIES - Survey on Living Conditions
LCA,2016,T,3,0.405,HIES - Survey on Living Conditions
LCA,2016,T,TOTAL,2.873,HIES - Survey on Living Conditions
LCA,2016,TOTAL,2,3.968,HIES - Survey on Living Conditions
LCA,2016,TOTAL,3,13.33,HIES - Survey on Living Conditions
LCA,2016,TOTAL,TOTAL,75.822,HIES - Survey on Living Conditions
LCA,2016,U,TOTAL,0.52,HIES - Survey on Living Conditions
LCA,2016,X,3,0.414,HIES - Survey on Living Conditions
LCA,2016,X,TOTAL,2.859,HIES - Survey on Living Conditions
LCA,2017,A,2,1.53,LFS - Labour Force Survey
LCA,2017,A,3,4.489,LFS - Labour Force Survey
LCA,2017,A,TOTAL,8.112,LFS - Labour Force Survey
LCA,2017,B,TOTAL,0.31,LFS - Labour Force Survey
LCA,2017,C,2,0.353,LFS - Labour Force Survey
LCA,2017,C,3,1.18,LFS - Labour Force Survey
LCA,2017,C,TOTAL,4.503,LFS - Labour Force Survey
LCA,2017,D,TOTAL,0.21,LFS - Labour Force Survey
LCA,2017,E,TOTAL,0.413,LFS - Labour Force Survey
LCA,2017,F,2,0.791,LFS - Labour Force Survey
LCA,2017,F,3,1.689,LFS - Labour Force Survey
LCA,2017,F,TOTAL,7.254,LFS - Labour Force Survey
LCA,2017,G,2,0.625,LFS - Labour Force Survey
LCA,2017,G,3,3.484,LFS - Labour Force Survey
LCA,2017,G,TOTAL,11.758,LFS - Labour Force Survey
LCA,2017,H,2,0.235,LFS - Labour Force Survey
LCA,2017,H,3,1.811,LFS - Labour Force Survey
LCA,2017,H,TOTAL,4.102,LFS - Labour Force Survey
LCA,2017,I,2,0.46,LFS - Labour Force Survey
LCA,2017,I,3,1.457,LFS - Labour Force Survey
LCA,2017,I,TOTAL,13.382,LFS - Labour Force Survey
LCA,2017,J,3,0.177,LFS - Labour Force Survey
LCA,2017,J,TOTAL,0.916,LFS - Labour Force Survey
LCA,2017,K,TOTAL,1.628,LFS - Labour Force Survey
LCA,2017,L,TOTAL,0.446,LFS - Labour Force Survey
LCA,2017,M,2,0.1,LFS - Labour Force Survey
LCA,2017,M,TOTAL,1.128,LFS - Labour Force Survey
LCA,2017,N,2,0.159,LFS - Labour Force Survey
LCA,2017,N,3,0.298,LFS - Labour Force Survey
LCA,2017,N,TOTAL,5.011,LFS - Labour Force Survey
LCA,2017,O,TOTAL,6.265,LFS - Labour Force Survey
LCA,2017,P,2,0.131,LFS - Labour Force Survey
LCA,2017,P,TOTAL,4.793,LFS - Labour Force Survey
LCA,2017,Q,TOTAL,2.517,LFS - Labour Force Survey
LCA,2017,R,3,0.256,LFS - Labour Force Survey
LCA,2017,R,TOTAL,0.989,LFS - Labour Force Survey
LCA,2017,S,3,0.863,LFS - Labour Force Survey
LCA,2017,S,TOTAL,1.864,LFS - Labour Force Survey
LCA,2017,T,3,0.252,LFS - Labour Force Survey
LCA,2017,T,TOTAL,2.495,LFS - Labour Force Survey
LCA,2017,TOTAL,2,4.801,LFS - Labour Force Survey
LCA,2017,TOTAL,3,16.646,LFS - Labour Force Survey
LCA,2017,TOTAL,TOTAL,81.62,LFS - Labour Force Survey
LCA,2017,X,2,0.088,LFS - Labour Force Survey
LCA,2017,X,3,0.32,LFS - Labour Force Survey
LCA,2017,X,TOTAL,3.471,LFS - Labour Force Survey
LCA,2018,A,2,1.172,LFS - Labour Force Survey
LCA,2018,A,3,5.58,LFS - Labour Force Survey
LCA,2018,A,TOTAL,8.815,LFS - Labour Force Survey
LCA,2018,B,TOTAL,0.145,LFS - Labour Force Survey
LCA,2018,C,2,0.263,LFS - Labour Force Survey
LCA,2018,C,3,1.223,LFS - Labour Force Survey
LCA,2018,C,TOTAL,4.387,LFS - Labour Force Survey
LCA,2018,D,TOTAL,0.211,LFS - Labour Force Survey
LCA,2018,E,TOTAL,0.384,LFS - Labour Force Survey
LCA,2018,F,2,0.495,LFS - Labour Force Survey
LCA,2018,F,3,1.229,LFS - Labour Force Survey
LCA,2018,F,TOTAL,6.502,LFS - Labour Force Survey
LCA,2018,G,2,0.689,LFS - Labour Force Survey
LCA,2018,G,3,4.127,LFS - Labour Force Survey
LCA,2018,G,TOTAL,13.295,LFS - Labour Force Survey
LCA,2018,H,3,1.643,LFS - Labour Force Survey
LCA,2018,H,TOTAL,3.905,LFS - Labour Force Survey
LCA,2018,I,2,0.341,LFS - Labour Force Survey
LCA,2018,I,3,0.907,LFS - Labour Force Survey
LCA,2018,I,TOTAL,12.242,LFS - Labour Force Survey
LCA,2018,J,TOTAL,0.986,LFS - Labour Force Survey
LCA,2018,K,TOTAL,2.144,LFS - Labour Force Survey
LCA,2018,L,TOTAL,0.386,LFS - Labour Force Survey
LCA,2018,M,2,0.108,LFS - Labour Force Survey
LCA,2018,M,3,0.234,LFS - Labour Force Survey
LCA,2018,M,TOTAL,0.831,LFS - Labour Force Survey
LCA,2018,N,2,0.262,LFS - Labour Force Survey
LCA,2018,N,3,0.296,LFS - Labour Force Survey
LCA,2018,N,TOTAL,4.462,LFS - Labour Force Survey
LCA,2018,O,TOTAL,7.995,LFS - Labour Force Survey
LCA,2018,P,3,0.14,LFS - Labour Force Survey
LCA,2018,P,TOTAL,4.238,LFS - Labour Force Survey
LCA,2018,Q,TOTAL,2.336,LFS - Labour Force Survey
LCA,2018,R,TOTAL,0.745,LFS - Labour Force Survey
LCA,2018,S,3,0.971,LFS - Labour Force Survey
LCA,2018,S,TOTAL,1.862,LFS - Labour Force Survey
LCA,2018,T,TOTAL,2.163,LFS - Labour Force Survey
LCA,2018,TOTAL,2,4.068,LFS - Labour Force Survey
LCA,2018,TOTAL,3,17.162,LFS - Labour Force Survey
LCA,2018,TOTAL,TOTAL,81.487,LFS - Labour Force Survey
LCA,2018,U,TOTAL,0.127,LFS - Labour Force Survey
LCA,2018,X,2,0.105,LFS - Labour Force Survey
LCA,2018,X,3,0.521,LFS - Labour Force Survey
LCA,2018,X,TOTAL,3.327,LFS - Labour Force Survey
LCA,2019,A,2,0.936,LFS - Labour Force Survey
LCA,2019,A,3,5,LFS - Labour Force Survey
LCA,2019,A,TOTAL,8.187,LFS - Labour Force Survey
LCA,2019,B,TOTAL,0.156,LFS - Labour Force Survey
LCA,2019,C,2,0.231,LFS - Labour Force Survey
LCA,2019,C,3,1.366,LFS - Labour Force Survey
LCA,2019,C,TOTAL,4.261,LFS - Labour Force Survey
LCA,2019,D,TOTAL,0.241,LFS - Labour Force Survey
LCA,2019,E,TOTAL,0.531,LFS - Labour Force Survey
LCA,2019,F,2,0.526,LFS - Labour Force Survey
LCA,2019,F,3,1.547,LFS - Labour Force Survey
LCA,2019,F,TOTAL,6.726,LFS - Labour Force Survey
LCA,2019,G,2,0.948,LFS - Labour Force Survey
LCA,2019,G,3,5.083,LFS - Labour Force Survey
LCA,2019,G,TOTAL,13.439,LFS - Labour Force Survey
LCA,2019,H,3,2.228,LFS - Labour Force Survey
LCA,2019,H,TOTAL,4.186,LFS - Labour Force Survey
LCA,2019,I,2,0.469,LFS - Labour Force Survey
LCA,2019,I,3,1.301,LFS - Labour Force Survey
LCA,2019,I,TOTAL,14,LFS - Labour Force Survey
LCA,2019,J,3,0.113,LFS - Labour Force Survey
LCA,2019,J,TOTAL,1.019,LFS - Labour Force Survey
LCA,2019,K,TOTAL,1.555,LFS - Labour Force Survey
LCA,2019,L,TOTAL,0.211,LFS - Labour Force Survey
LCA,2019,M,2,0.145,LFS - Labour Force Survey
LCA,2019,M,3,0.252,LFS - Labour Force Survey
LCA,2019,M,TOTAL,1.218,LFS - Labour Force Survey
LCA,2019,N,2,0.301,LFS - Labour Force Survey
LCA,2019,N,3,0.417,LFS - Labour Force Survey
LCA,2019,N,TOTAL,5.338,LFS - Labour Force Survey
LCA,2019,O,TOTAL,7.387,LFS - Labour Force Survey
LCA,2019,P,TOTAL,3.874,LFS - Labour Force Survey
LCA,2019,Q,TOTAL,3.104,LFS - Labour Force Survey
LCA,2019,R,3,0.12,LFS - Labour Force Survey
LCA,2019,R,TOTAL,0.805,LFS - Labour Force Survey
LCA,2019,S,3,1.41,LFS - Labour Force Survey
LCA,2019,S,TOTAL,2.435,LFS - Labour Force Survey
LCA,2019,T,3,0.195,LFS - Labour Force Survey
LCA,2019,T,TOTAL,2.547,LFS - Labour Force Survey
LCA,2019,TOTAL,2,4.012,LFS - Labour Force Survey
LCA,2019,TOTAL,3,19.504,LFS - Labour Force Survey
LCA,2019,TOTAL,TOTAL,83.648,LFS - Labour Force Survey
LCA,2019,U,TOTAL,0.182,LFS - Labour Force Survey
LCA,2019,X,3,0.262,LFS - Labour Force Survey
LCA,2019,X,TOTAL,2.245,LFS - Labour Force Survey
LCA,2020,A,2,1.075,LFS - Labour Force Survey
LCA,2020,A,3,2.571,LFS - Labour Force Survey
LCA,2020,A,TOTAL,5.272,LFS - Labour Force Survey
LCA,2020,B,TOTAL,0.203,LFS - Labour Force Survey
LCA,2020,C,2,0.185,LFS - Labour Force Survey
LCA,2020,C,3,1.139,LFS - Labour Force Survey
LCA,2020,C,TOTAL,3.108,LFS - Labour Force Survey
LCA,2020,E,TOTAL,0.397,LFS - Labour Force Survey
LCA,2020,F,2,0.341,LFS - Labour Force Survey
LCA,2020,F,3,1.379,LFS - Labour Force Survey
LCA,2020,F,TOTAL,5.18,LFS - Labour Force Survey
LCA,2020,G,2,0.539,LFS - Labour Force Survey
LCA,2020,G,3,3.632,LFS - Labour Force Survey
LCA,2020,G,TOTAL,11.308,LFS - Labour Force Survey
LCA,2020,H,3,1.325,LFS - Labour Force Survey
LCA,2020,H,TOTAL,4.292,LFS - Labour Force Survey
LCA,2020,I,2,0.201,LFS - Labour Force Survey
LCA,2020,I,3,1.299,LFS - Labour Force Survey
LCA,2020,I,TOTAL,11.012,LFS - Labour Force Survey
LCA,2020,J,TOTAL,1.228,LFS - Labour Force Survey
LCA,2020,K,TOTAL,1.521,LFS - Labour Force Survey
LCA,2020,L,TOTAL,0.295,LFS - Labour Force Survey
LCA,2020,M,2,0.207,LFS - Labour Force Survey
LCA,2020,M,3,0.206,LFS - Labour Force Survey
LCA,2020,M,TOTAL,0.839,LFS - Labour Force Survey
LCA,2020,N,2,0.231,LFS - Labour Force Survey
LCA,2020,N,3,0.381,LFS - Labour Force Survey
LCA,2020,N,TOTAL,5.229,LFS - Labour Force Survey
LCA,2020,O,TOTAL,6.592,LFS - Labour Force Survey
LCA,2020,P,TOTAL,3.622,LFS - Labour Force Survey
LCA,2020,Q,TOTAL,3.578,LFS - Labour Force Survey
LCA,2020,R,TOTAL,0.861,LFS - Labour Force Survey
LCA,2020,S,3,1.19,LFS - Labour Force Survey
LCA,2020,S,TOTAL,2.013,LFS - Labour Force Survey
LCA,2020,T,TOTAL,2.51,LFS - Labour Force Survey
LCA,2020,TOTAL,2,3.507,LFS - Labour Force Survey
LCA,2020,TOTAL,3,14.723,LFS - Labour Force Survey
LCA,2020,TOTAL,TOTAL,74.416,LFS - Labour Force Survey
LCA,2020,X,2,0.183,LFS - Labour Force Survey
LCA,2020,X,3,1.046,LFS - Labour Force Survey
LCA,2020,X,TOTAL,5.221,LFS - Labour Force Survey
LCA,2021,A,2,1.58,LFS - Labour Force Survey
LCA,2021,A,3,4.835,LFS - Labour Force Survey
LCA,2021,A,TOTAL,8.197,LFS - Labour Force Survey
LCA,2021,C,2,0.214,LFS - Labour Force Survey
LCA,2021,C,3,1.69,LFS - Labour Force Survey
LCA,2021,C,TOTAL,4.683,LFS - Labour Force Survey
LCA,2021,D,TOTAL,0.266,LFS - Labour Force Survey
LCA,2021,E,TOTAL,0.359,LFS - Labour Force Survey
