iso3,year,activity,occupation,value,source
CHE,2023,O,9,25.14,LFS - Enquête sur la Population Active
CHE,2023,O,TOTAL,35.5,LFS - Enquête sur la Population Active
CHE,2023,O,X,32.26,LFS - Enquête sur la Population Active
CHE,2023,P,1,38.05,LFS - Enquête sur la Population Active
CHE,2023,P,2,29.66,LFS - Enquête sur la Population Active
CHE,2023,P,3,29.09,LFS - Enquête sur la Population Active
CHE,2023,P,4,29.56,LFS - Enquête sur la Population Active
CHE,2023,P,5,24.6,LFS - Enquête sur la Population Active
CHE,2023,P,6,31.01,LFS - Enquête sur la Population Active
CHE,2023,P,7,30.43,LFS - Enquête sur la Population Active
CHE,2023,P,9,22.27,LFS - Enquête sur la Population Active
CHE,2023,P,TOTAL,29.41,LFS - Enquête sur la Population Active
CHE,2023,P,X,31.02,LFS - Enquête sur la Population Active
CHE,2023,Q,1,39.31,LFS - Enquête sur la Population Active
CHE,2023,Q,2,34.29,LFS - Enquête sur la Population Active
CHE,2023,Q,3,32.01,LFS - Enquête sur la Population Active
CHE,2023,Q,4,28.67,LFS - Enquête sur la Population Active
CHE,2023,Q,5,30.82,LFS - Enquête sur la Population Active
CHE,2023,Q,6,31.57,LFS - Enquête sur la Population Active
CHE,2023,Q,7,33.06,LFS - Enquête sur la Population Active
CHE,2023,Q,8,27.59,LFS - Enquête sur la Population Active
CHE,2023,Q,9,25.78,LFS - Enquête sur la Population Active
CHE,2023,Q,TOTAL,32.39,LFS - Enquête sur la Population Active
CHE,2023,Q,X,30.44,LFS - Enquête sur la Population Active
CHE,2023,R,1,35.78,LFS - Enquête sur la Population Active
CHE,2023,R,2,29.14,LFS - Enquête sur la Population Active
CHE,2023,R,3,29.89,LFS - Enquête sur la Population Active
CHE,2023,R,4,26.83,LFS - Enquête sur la Population Active
CHE,2023,R,5,25,LFS - Enquête sur la Population Active
CHE,2023,R,6,41.87,LFS - Enquête sur la Population Active
CHE,2023,R,7,37.77,LFS - Enquête sur la Population Active
CHE,2023,R,9,24.74,LFS - Enquête sur la Population Active
CHE,2023,R,TOTAL,29.1,LFS - Enquête sur la Population Active
CHE,2023,R,X,20.28,LFS - Enquête sur la Population Active
CHE,2023,S,1,36.35,LFS - Enquête sur la Population Active
CHE,2023,S,2,30.93,LFS - Enquête sur la Population Active
CHE,2023,S,3,24.22,LFS - Enquête sur la Population Active
CHE,2023,S,4,28.12,LFS - Enquête sur la Population Active
CHE,2023,S,5,28.63,LFS - Enquête sur la Population Active
CHE,2023,S,6,31,LFS - Enquête sur la Population Active
CHE,2023,S,7,35.02,LFS - Enquête sur la Population Active
CHE,2023,S,8,35.56,LFS - Enquête sur la Population Active
CHE,2023,S,9,21.42,LFS - Enquête sur la Population Active
CHE,2023,S,TOTAL,29.25,LFS - Enquête sur la Population Active
CHE,2023,S,X,27.83,LFS - Enquête sur la Population Active
CHE,2023,T,1,40.18,LFS - Enquête sur la Population Active
CHE,2023,T,2,23.21,LFS - Enquête sur la Population Active
CHE,2023,T,3,29.33,LFS - Enquête sur la Population Active
CHE,2023,T,4,30.18,LFS - Enquête sur la Population Active
CHE,2023,T,5,22.03,LFS - Enquête sur la Population Active
CHE,2023,T,6,29.17,LFS - Enquête sur la Population Active
CHE,2023,T,7,32.98,LFS - Enquête sur la Population Active
CHE,2023,T,8,39.03,LFS - Enquête sur la Population Active
CHE,2023,T,9,16.3,LFS - Enquête sur la Population Active
CHE,2023,T,TOTAL,21.69,LFS - Enquête sur la Population Active
CHE,2023,T,X,20.78,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,0,49.35,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,1,41.69,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,2,35.3,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,3,35.81,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,4,33.37,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,5,31.12,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,6,47.2,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,7,39.01,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,8,38.84,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,9,29.38,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,TOTAL,35.46,LFS - Enquête sur la Population Active
CHE,2023,TOTAL,X,30.72,LFS - Enquête sur la Population Active
CHE,2023,U,1,41.72,LFS - Enquête sur la Population Active
CHE,2023,U,2,36.88,LFS - Enquête sur la Population Active
CHE,2023,U,3,40.61,LFS - Enquête sur la Population Active
CHE,2023,U,4,32.45,LFS - Enquête sur la Population Active
CHE,2023,U,TOTAL,37.23,LFS - Enquête sur la Population Active
CHE,2023,X,2,26.85,LFS - Enquête sur la Population Active
CHE,2023,X,3,22.57,LFS - Enquête sur la Population Active
CHE,2023,X,4,28.35,LFS - Enquête sur la Population Active
CHE,2023,X,5,31.64,LFS - Enquête sur la Population Active
CHE,2023,X,7,28.38,LFS - Enquête sur la Population Active
CHE,2023,X,TOTAL,30.06,LFS - Enquête sur la Population Active
CHE,2023,X,X,35.39,LFS - Enquête sur la Population Active
CHE,2024,A,1,40.29,LFS - Enquête sur la Population Active
CHE,2024,A,2,35.44,LFS - Enquête sur la Population Active
CHE,2024,A,3,37.47,LFS - Enquête sur la Population Active
CHE,2024,A,4,22.77,LFS - Enquête sur la Population Active
CHE,2024,A,5,26.9,LFS - Enquête sur la Population Active
CHE,2024,A,6,47.81,LFS - Enquête sur la Population Active
CHE,2024,A,7,37.92,LFS - Enquête sur la Population Active
CHE,2024,A,8,36.38,LFS - Enquête sur la Population Active
CHE,2024,A,9,32.27,LFS - Enquête sur la Population Active
CHE,2024,A,TOTAL,42.26,LFS - Enquête sur la Population Active
CHE,2024,A,X,25.78,LFS - Enquête sur la Population Active
CHE,2024,B,7,43.38,LFS - Enquête sur la Population Active
CHE,2024,B,8,44.11,LFS - Enquête sur la Population Active
CHE,2024,B,TOTAL,43.08,LFS - Enquête sur la Population Active
CHE,2024,C,1,42.86,LFS - Enquête sur la Population Active
CHE,2024,C,2,39.62,LFS - Enquête sur la Population Active
CHE,2024,C,3,38.65,LFS - Enquête sur la Population Active
CHE,2024,C,4,34.97,LFS - Enquête sur la Population Active
CHE,2024,C,5,30.97,LFS - Enquête sur la Population Active
CHE,2024,C,7,39.19,LFS - Enquête sur la Population Active
CHE,2024,C,8,39.57,LFS - Enquête sur la Population Active
CHE,2024,C,9,37.02,LFS - Enquête sur la Population Active
CHE,2024,C,TOTAL,38.83,LFS - Enquête sur la Population Active
CHE,2024,C,X,36.47,LFS - Enquête sur la Population Active
CHE,2024,D,1,43.8,LFS - Enquête sur la Population Active
CHE,2024,D,2,38.56,LFS - Enquête sur la Population Active
CHE,2024,D,3,39.27,LFS - Enquête sur la Population Active
CHE,2024,D,4,36.78,LFS - Enquête sur la Population Active
CHE,2024,D,7,40.72,LFS - Enquête sur la Population Active
CHE,2024,D,9,30.4,LFS - Enquête sur la Population Active
CHE,2024,D,TOTAL,39.3,LFS - Enquête sur la Population Active
CHE,2024,E,1,39.1,LFS - Enquête sur la Population Active
CHE,2024,E,2,35.56,LFS - Enquête sur la Population Active
CHE,2024,E,3,42.74,LFS - Enquête sur la Population Active
CHE,2024,E,4,30.65,LFS - Enquête sur la Population Active
CHE,2024,E,7,42.07,LFS - Enquête sur la Population Active
CHE,2024,E,8,44.73,LFS - Enquête sur la Population Active
CHE,2024,E,9,41.11,LFS - Enquête sur la Population Active
CHE,2024,E,TOTAL,39.94,LFS - Enquête sur la Population Active
CHE,2024,F,1,42.32,LFS - Enquête sur la Population Active
CHE,2024,F,2,38.36,LFS - Enquête sur la Population Active
CHE,2024,F,3,40.71,LFS - Enquête sur la Population Active
CHE,2024,F,4,28.84,LFS - Enquête sur la Population Active
CHE,2024,F,5,34.82,LFS - Enquête sur la Population Active
CHE,2024,F,6,33.18,LFS - Enquête sur la Population Active
CHE,2024,F,7,39.56,LFS - Enquête sur la Population Active
CHE,2024,F,8,42.15,LFS - Enquête sur la Population Active
CHE,2024,F,9,37.41,LFS - Enquête sur la Population Active
CHE,2024,F,TOTAL,39,LFS - Enquête sur la Population Active
CHE,2024,F,X,34.78,LFS - Enquête sur la Population Active
CHE,2024,G,1,41.92,LFS - Enquête sur la Population Active
CHE,2024,G,2,38.33,LFS - Enquête sur la Population Active
CHE,2024,G,3,36.98,LFS - Enquête sur la Population Active
CHE,2024,G,4,32.89,LFS - Enquête sur la Population Active
CHE,2024,G,5,32.11,LFS - Enquête sur la Population Active
CHE,2024,G,6,33.58,LFS - Enquête sur la Population Active
CHE,2024,G,7,38.48,LFS - Enquête sur la Population Active
CHE,2024,G,8,36.85,LFS - Enquête sur la Population Active
CHE,2024,G,9,32.49,LFS - Enquête sur la Population Active
CHE,2024,G,TOTAL,35.7,LFS - Enquête sur la Population Active
CHE,2024,G,X,32.54,LFS - Enquête sur la Population Active
CHE,2024,H,1,41.08,LFS - Enquête sur la Population Active
CHE,2024,H,2,39.36,LFS - Enquête sur la Population Active
CHE,2024,H,3,39.89,LFS - Enquête sur la Population Active
CHE,2024,H,4,36.14,LFS - Enquête sur la Population Active
CHE,2024,H,5,33.23,LFS - Enquête sur la Population Active
CHE,2024,H,7,40.42,LFS - Enquête sur la Population Active
CHE,2024,H,8,39.75,LFS - Enquête sur la Population Active
CHE,2024,H,9,31.7,LFS - Enquête sur la Population Active
CHE,2024,H,TOTAL,38,LFS - Enquête sur la Population Active
CHE,2024,H,X,35.52,LFS - Enquête sur la Population Active
CHE,2024,I,1,45.76,LFS - Enquête sur la Population Active
CHE,2024,I,2,35.51,LFS - Enquête sur la Population Active
CHE,2024,I,3,40.76,LFS - Enquête sur la Population Active
CHE,2024,I,4,35.25,LFS - Enquête sur la Population Active
CHE,2024,I,5,32.67,LFS - Enquête sur la Population Active
CHE,2024,I,7,36.82,LFS - Enquête sur la Population Active
CHE,2024,I,8,32.39,LFS - Enquête sur la Population Active
CHE,2024,I,9,32.03,LFS - Enquête sur la Population Active
CHE,2024,I,TOTAL,35.4,LFS - Enquête sur la Population Active
CHE,2024,I,X,27.64,LFS - Enquête sur la Population Active
CHE,2024,J,1,40.32,LFS - Enquête sur la Population Active
CHE,2024,J,2,38.1,LFS - Enquête sur la Population Active
CHE,2024,J,3,36.44,LFS - Enquête sur la Population Active
CHE,2024,J,4,29.67,LFS - Enquête sur la Population Active
CHE,2024,J,5,36,LFS - Enquête sur la Population Active
CHE,2024,J,7,35.99,LFS - Enquête sur la Population Active
CHE,2024,J,8,36.68,LFS - Enquête sur la Population Active
CHE,2024,J,9,17.92,LFS - Enquête sur la Population Active
CHE,2024,J,TOTAL,37.25,LFS - Enquête sur la Population Active
CHE,2024,J,X,30.63,LFS - Enquête sur la Population Active
CHE,2024,K,1,42.67,LFS - Enquête sur la Population Active
CHE,2024,K,2,40.46,LFS - Enquête sur la Population Active
CHE,2024,K,3,38.74,LFS - Enquête sur la Population Active
CHE,2024,K,4,37.76,LFS - Enquête sur la Population Active
CHE,2024,K,5,34.49,LFS - Enquête sur la Population Active
CHE,2024,K,7,38.37,LFS - Enquête sur la Population Active
CHE,2024,K,8,43.03,LFS - Enquête sur la Population Active
CHE,2024,K,9,32.63,LFS - Enquête sur la Population Active
CHE,2024,K,TOTAL,39.24,LFS - Enquête sur la Population Active
CHE,2024,K,X,36.03,LFS - Enquête sur la Population Active
CHE,2024,L,1,35.99,LFS - Enquête sur la Population Active
CHE,2024,L,2,31.17,LFS - Enquête sur la Population Active
CHE,2024,L,3,34.24,LFS - Enquête sur la Population Active
CHE,2024,L,4,29.07,LFS - Enquête sur la Population Active
CHE,2024,L,5,19.61,LFS - Enquête sur la Population Active
CHE,2024,L,7,33.49,LFS - Enquête sur la Population Active
CHE,2024,L,9,20.98,LFS - Enquête sur la Population Active
CHE,2024,L,TOTAL,30.4,LFS - Enquête sur la Population Active
CHE,2024,L,X,27.78,LFS - Enquête sur la Population Active
CHE,2024,M,1,41.29,LFS - Enquête sur la Population Active
CHE,2024,M,2,37.59,LFS - Enquête sur la Population Active
CHE,2024,M,3,35.21,LFS - Enquête sur la Population Active
CHE,2024,M,4,30.59,LFS - Enquête sur la Population Active
CHE,2024,M,5,29.66,LFS - Enquête sur la Population Active
CHE,2024,M,7,35.86,LFS - Enquête sur la Population Active
CHE,2024,M,8,36.8,LFS - Enquête sur la Population Active
CHE,2024,M,9,25.39,LFS - Enquête sur la Population Active
CHE,2024,M,TOTAL,36.34,LFS - Enquête sur la Population Active
CHE,2024,M,X,37.28,LFS - Enquête sur la Population Active
CHE,2024,N,1,39.43,LFS - Enquête sur la Population Active
CHE,2024,N,2,38.73,LFS - Enquête sur la Population Active
CHE,2024,N,3,38.5,LFS - Enquête sur la Population Active
CHE,2024,N,4,33.45,LFS - Enquête sur la Population Active
CHE,2024,N,5,33.24,LFS - Enquête sur la Population Active
CHE,2024,N,6,38.52,LFS - Enquête sur la Population Active
CHE,2024,N,7,39.13,LFS - Enquête sur la Population Active
CHE,2024,N,8,34.98,LFS - Enquête sur la Population Active
CHE,2024,N,9,27.85,LFS - Enquête sur la Population Active
CHE,2024,N,TOTAL,34.12,LFS - Enquête sur la Population Active
CHE,2024,N,X,25.26,LFS - Enquête sur la Population Active
CHE,2024,O,0,48.25,LFS - Enquête sur la Population Active
CHE,2024,O,1,40.65,LFS - Enquête sur la Population Active
CHE,2024,O,2,34.5,LFS - Enquête sur la Population Active
CHE,2024,O,3,38.32,LFS - Enquête sur la Population Active
CHE,2024,O,4,33.44,LFS - Enquête sur la Population Active
CHE,2024,O,5,39.25,LFS - Enquête sur la Population Active
CHE,2024,O,6,29.69,LFS - Enquête sur la Population Active
CHE,2024,O,7,42.43,LFS - Enquête sur la Population Active
CHE,2024,O,8,36.53,LFS - Enquête sur la Population Active
CHE,2024,O,9,25.55,LFS - Enquête sur la Population Active
CHE,2024,O,TOTAL,36.26,LFS - Enquête sur la Population Active
CHE,2024,O,X,34.41,LFS - Enquête sur la Population Active
CHE,2024,P,1,38.34,LFS - Enquête sur la Population Active
CHE,2024,P,2,29.85,LFS - Enquête sur la Population Active
CHE,2024,P,3,27.32,LFS - Enquête sur la Population Active
CHE,2024,P,4,29.44,LFS - Enquête sur la Population Active
CHE,2024,P,5,24.81,LFS - Enquête sur la Population Active
CHE,2024,P,6,31.1,LFS - Enquête sur la Population Active
CHE,2024,P,7,32.39,LFS - Enquête sur la Population Active
CHE,2024,P,8,31.62,LFS - Enquête sur la Population Active
CHE,2024,P,9,25.15,LFS - Enquête sur la Population Active
CHE,2024,P,TOTAL,29.43,LFS - Enquête sur la Population Active
CHE,2024,P,X,25.09,LFS - Enquête sur la Population Active
CHE,2024,Q,1,38.27,LFS - Enquête sur la Population Active
CHE,2024,Q,2,33.67,LFS - Enquête sur la Population Active
CHE,2024,Q,3,32.03,LFS - Enquête sur la Population Active
CHE,2024,Q,4,27.9,LFS - Enquête sur la Population Active
CHE,2024,Q,5,30.37,LFS - Enquête sur la Population Active
CHE,2024,Q,6,36.55,LFS - Enquête sur la Population Active
CHE,2024,Q,7,29.98,LFS - Enquête sur la Population Active
CHE,2024,Q,8,29.32,LFS - Enquête sur la Population Active
CHE,2024,Q,9,25.64,LFS - Enquête sur la Population Active
CHE,2024,Q,TOTAL,31.96,LFS - Enquête sur la Population Active
CHE,2024,Q,X,27.84,LFS - Enquête sur la Population Active
CHE,2024,R,1,35.77,LFS - Enquête sur la Population Active
CHE,2024,R,2,26.95,LFS - Enquête sur la Population Active
CHE,2024,R,3,26.36,LFS - Enquête sur la Population Active
CHE,2024,R,4,26.23,LFS - Enquête sur la Population Active
CHE,2024,R,5,27.65,LFS - Enquête sur la Population Active
CHE,2024,R,6,42.31,LFS - Enquête sur la Population Active
CHE,2024,R,7,29.77,LFS - Enquête sur la Population Active
CHE,2024,R,8,34.93,LFS - Enquête sur la Population Active
CHE,2024,R,9,21.37,LFS - Enquête sur la Population Active
CHE,2024,R,TOTAL,27.57,LFS - Enquête sur la Population Active
CHE,2024,R,X,21.1,LFS - Enquête sur la Population Active
CHE,2024,S,1,33.84,LFS - Enquête sur la Population Active
CHE,2024,S,2,31.22,LFS - Enquête sur la Population Active
CHE,2024,S,3,27.98,LFS - Enquête sur la Population Active
CHE,2024,S,4,29.51,LFS - Enquête sur la Population Active
CHE,2024,S,5,28.77,LFS - Enquête sur la Population Active
CHE,2024,S,6,34.85,LFS - Enquête sur la Population Active
CHE,2024,S,7,34.49,LFS - Enquête sur la Population Active
CHE,2024,S,8,41.41,LFS - Enquête sur la Population Active
CHE,2024,S,9,20.2,LFS - Enquête sur la Population Active
CHE,2024,S,TOTAL,29.91,LFS - Enquête sur la Population Active
CHE,2024,S,X,26.11,LFS - Enquête sur la Population Active
CHE,2024,T,1,44.03,LFS - Enquête sur la Population Active
CHE,2024,T,2,19.31,LFS - Enquête sur la Population Active
CHE,2024,T,3,33.22,LFS - Enquête sur la Population Active
CHE,2024,T,4,27.56,LFS - Enquête sur la Population Active
CHE,2024,T,5,20.36,LFS - Enquête sur la Population Active
CHE,2024,T,6,32.05,LFS - Enquête sur la Population Active
CHE,2024,T,7,39.37,LFS - Enquête sur la Population Active
CHE,2024,T,8,37.31,LFS - Enquête sur la Population Active
CHE,2024,T,9,15.73,LFS - Enquête sur la Population Active
CHE,2024,T,TOTAL,20.92,LFS - Enquête sur la Population Active
CHE,2024,T,X,22.23,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,0,50.45,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,1,41.19,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,2,35.13,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,3,35.56,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,4,33.26,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,5,30.92,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,6,44.51,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,7,38.78,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,8,38.9,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,9,29.23,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,TOTAL,35.21,LFS - Enquête sur la Population Active
CHE,2024,TOTAL,X,29.76,LFS - Enquête sur la Population Active
CHE,2024,U,1,38.89,LFS - Enquête sur la Population Active
CHE,2024,U,2,38.94,LFS - Enquête sur la Population Active
CHE,2024,U,4,33.67,LFS - Enquête sur la Population Active
CHE,2024,U,TOTAL,36.87,LFS - Enquête sur la Population Active
CHE,2024,X,3,25.36,LFS - Enquête sur la Population Active
CHE,2024,X,4,30.12,LFS - Enquête sur la Population Active
CHE,2024,X,5,40.55,LFS - Enquête sur la Population Active
CHE,2024,X,9,27.11,LFS - Enquête sur la Population Active
CHE,2024,X,TOTAL,30.49,LFS - Enquête sur la Population Active
CHE,2024,X,X,25.64,LFS - Enquête sur la Population Active
CHE,2025,A,1,39.22,LFS - Enquête sur la Population Active
CHE,2025,A,2,34.26,LFS - Enquête sur la Population Active
CHE,2025,A,3,39.54,LFS - Enquête sur la Population Active
