iso3,year,sex,age,disabled,total,source
IRQ,2021,F,15-24,57.968,4104.551,LFS - Labour Force Survey
IRQ,2021,F,25-54,171.332,6940.405,LFS - Labour Force Survey
IRQ,2021,F,55-64,91.501,1099.533,LFS - Labour Force Survey
IRQ,2021,F,GE65,211.341,829.367,LFS - Labour Force Survey
IRQ,2021,M,15-24,105.044,4373.683,LFS - Labour Force Survey
IRQ,2021,M,25-54,274.281,6905.334,LFS - Labour Force Survey
IRQ,2021,M,55-64,104.672,954.75,LFS - Labour Force Survey
IRQ,2021,M,GE65,241.442,883.782,LFS - Labour Force Survey
ISL,2010,F,15-24,0.538,19.08,HIES - EU Statistics on Income and Living Conditions
ISL,2010,F,25-54,2.51,62.188,HIES - EU Statistics on Income and Living Conditions
ISL,2010,F,55-64,1.751,16.314,HIES - EU Statistics on Income and Living Conditions
ISL,2010,F,GE65,2.902,19.405,HIES - EU Statistics on Income and Living Conditions
ISL,2010,M,15-24,0.237,20.054,HIES - EU Statistics on Income and Living Conditions
ISL,2010,M,25-54,2.84,62.126,HIES - EU Statistics on Income and Living Conditions
ISL,2010,M,55-64,1.145,16.194,HIES - EU Statistics on Income and Living Conditions
ISL,2010,M,GE65,1.912,17.319,HIES - EU Statistics on Income and Living Conditions
ISL,2011,F,15-24,0.417,19.242,HIES - EU Statistics on Income and Living Conditions
ISL,2011,F,25-54,2.899,61.235,HIES - EU Statistics on Income and Living Conditions
ISL,2011,F,55-64,1.727,16.867,HIES - EU Statistics on Income and Living Conditions
ISL,2011,F,GE65,3.234,19.454,HIES - EU Statistics on Income and Living Conditions
ISL,2011,M,15-24,0.651,20.243,HIES - EU Statistics on Income and Living Conditions
ISL,2011,M,25-54,3.212,60.588,HIES - EU Statistics on Income and Living Conditions
ISL,2011,M,55-64,1.251,16.885,HIES - EU Statistics on Income and Living Conditions
ISL,2011,M,GE65,1.713,17.591,HIES - EU Statistics on Income and Living Conditions
ISL,2012,F,15-24,0.399,18.778,HIES - EU Statistics on Income and Living Conditions
ISL,2012,F,25-54,2.749,60.917,HIES - EU Statistics on Income and Living Conditions
ISL,2012,F,55-64,2.238,17.07,HIES - EU Statistics on Income and Living Conditions
ISL,2012,F,GE65,3.415,19.804,HIES - EU Statistics on Income and Living Conditions
ISL,2012,M,15-24,0.425,20.168,HIES - EU Statistics on Income and Living Conditions
ISL,2012,M,25-54,2.817,58.951,HIES - EU Statistics on Income and Living Conditions
ISL,2012,M,55-64,1.416,17.075,HIES - EU Statistics on Income and Living Conditions
ISL,2012,M,GE65,1.711,18.294,HIES - EU Statistics on Income and Living Conditions
ISL,2013,F,15-24,0.767,19.239,HIES - EU Statistics on Income and Living Conditions
ISL,2013,F,25-54,2.682,61.293,HIES - EU Statistics on Income and Living Conditions
ISL,2013,F,55-64,2.237,18.002,HIES - EU Statistics on Income and Living Conditions
ISL,2013,F,GE65,2.46,20.326,HIES - EU Statistics on Income and Living Conditions
ISL,2013,M,15-24,0.402,20.762,HIES - EU Statistics on Income and Living Conditions
ISL,2013,M,25-54,2.398,60.371,HIES - EU Statistics on Income and Living Conditions
ISL,2013,M,55-64,1.137,18.228,HIES - EU Statistics on Income and Living Conditions
ISL,2013,M,GE65,1.611,18.372,HIES - EU Statistics on Income and Living Conditions
ISL,2014,F,15-24,0.7,19.519,HIES - EU Statistics on Income and Living Conditions
ISL,2014,F,25-54,3.625,61.625,HIES - EU Statistics on Income and Living Conditions
ISL,2014,F,55-64,1.447,18.528,HIES - EU Statistics on Income and Living Conditions
ISL,2014,F,GE65,2.767,21.309,HIES - EU Statistics on Income and Living Conditions
ISL,2014,M,15-24,0.335,21.042,HIES - EU Statistics on Income and Living Conditions
ISL,2014,M,25-54,2.5,61.522,HIES - EU Statistics on Income and Living Conditions
ISL,2014,M,55-64,1.538,18.552,HIES - EU Statistics on Income and Living Conditions
ISL,2014,M,GE65,1.621,18.711,HIES - EU Statistics on Income and Living Conditions
ISL,2015,F,15-24,0.67,19.426,HIES - EU Statistics on Income and Living Conditions
ISL,2015,F,25-54,4.239,62.343,HIES - EU Statistics on Income and Living Conditions
ISL,2015,F,55-64,1.954,19.097,HIES - EU Statistics on Income and Living Conditions
ISL,2015,F,GE65,3.131,22.293,HIES - EU Statistics on Income and Living Conditions
ISL,2015,M,15-24,0.55,21.021,HIES - EU Statistics on Income and Living Conditions
ISL,2015,M,25-54,2.794,62.665,HIES - EU Statistics on Income and Living Conditions
ISL,2015,M,55-64,0.973,17.753,HIES - EU Statistics on Income and Living Conditions
ISL,2015,M,GE65,1.881,20.992,HIES - EU Statistics on Income and Living Conditions
ISL,2016,F,15-24,0.83,19.671,HIES - EU Statistics on Income and Living Conditions
ISL,2016,F,25-54,4.965,64.737,HIES - EU Statistics on Income and Living Conditions
ISL,2016,F,55-64,1.869,19.587,HIES - EU Statistics on Income and Living Conditions
ISL,2016,F,GE65,3.415,22.58,HIES - EU Statistics on Income and Living Conditions
ISL,2016,M,15-24,0.697,21.215,HIES - EU Statistics on Income and Living Conditions
ISL,2016,M,25-54,2.949,65.649,HIES - EU Statistics on Income and Living Conditions
ISL,2016,M,55-64,1.128,19.014,HIES - EU Statistics on Income and Living Conditions
ISL,2016,M,GE65,1.883,21.442,HIES - EU Statistics on Income and Living Conditions
ISL,2017,F,15-24,0.487,20.415,HIES - EU Statistics on Income and Living Conditions
ISL,2017,F,25-54,5.117,68.491,HIES - EU Statistics on Income and Living Conditions
ISL,2017,F,55-64,3.248,22.056,HIES - EU Statistics on Income and Living Conditions
ISL,2017,F,GE65,3.462,24.612,HIES - EU Statistics on Income and Living Conditions
ISL,2017,M,15-24,0.383,21.539,HIES - EU Statistics on Income and Living Conditions
ISL,2017,M,25-54,3.412,67.354,HIES - EU Statistics on Income and Living Conditions
ISL,2017,M,55-64,1.848,19.952,HIES - EU Statistics on Income and Living Conditions
ISL,2017,M,GE65,2.434,22.908,HIES - EU Statistics on Income and Living Conditions
ISL,2018,F,15-24,0.671,21.163,HIES - EU Statistics on Income and Living Conditions
ISL,2018,F,25-54,5.158,69.815,HIES - EU Statistics on Income and Living Conditions
ISL,2018,F,55-64,3.066,21.783,HIES - EU Statistics on Income and Living Conditions
ISL,2018,F,GE65,4.317,25,HIES - EU Statistics on Income and Living Conditions
ISL,2018,M,15-24,0.367,22.151,HIES - EU Statistics on Income and Living Conditions
ISL,2018,M,25-54,2.886,70.626,HIES - EU Statistics on Income and Living Conditions
ISL,2018,M,55-64,1.821,21.718,HIES - EU Statistics on Income and Living Conditions
ISL,2018,M,GE65,2.908,24.002,HIES - EU Statistics on Income and Living Conditions
ISL,2019,F,15-24,0.247,19.708,HIES - EU Statistics on Income and Living Conditions
ISL,2019,F,25-54,4.566,66.863,HIES - EU Statistics on Income and Living Conditions
ISL,2019,F,55-64,3.296,22.731,HIES - EU Statistics on Income and Living Conditions
ISL,2019,F,GE65,4.781,33.599,HIES - EU Statistics on Income and Living Conditions
ISL,2019,M,25-54,2.944,64.898,HIES - EU Statistics on Income and Living Conditions
ISL,2019,M,55-64,1.516,21.922,HIES - EU Statistics on Income and Living Conditions
ISL,2019,M,GE65,3.115,30.673,HIES - EU Statistics on Income and Living Conditions
ISL,2020,F,15-24,0.307,18.831,HIES - EU Statistics on Income and Living Conditions
ISL,2020,F,25-54,5.005,76.155,HIES - EU Statistics on Income and Living Conditions
ISL,2020,F,55-64,2.717,22.854,HIES - EU Statistics on Income and Living Conditions
ISL,2020,F,GE65,3.206,27.322,HIES - EU Statistics on Income and Living Conditions
ISL,2020,M,25-54,2.335,74.954,HIES - EU Statistics on Income and Living Conditions
ISL,2020,M,55-64,1.698,19.365,HIES - EU Statistics on Income and Living Conditions
ISL,2020,M,GE65,2.522,26.778,HIES - EU Statistics on Income and Living Conditions
ISR,2016,F,15-24,9.075,600.838,LFS - Labour Force Survey
ISR,2016,F,25-54,66.783,1555.474,LFS - Labour Force Survey
ISR,2016,F,55-64,58.743,398.587,LFS - Labour Force Survey
ISR,2016,F,GE65,184.495,511.937,LFS - Labour Force Survey
ISR,2016,M,15-24,15.994,598.025,LFS - Labour Force Survey
ISR,2016,M,25-54,81.062,1497.221,LFS - Labour Force Survey
ISR,2016,M,55-64,59.611,382.587,LFS - Labour Force Survey
ISR,2016,M,GE65,122.314,415.51,LFS - Labour Force Survey
ISR,2017,F,15-24,8.778,609.875,LFS - Labour Force Survey
ISR,2017,F,25-54,71.643,1572.854,LFS - Labour Force Survey
ISR,2017,F,55-64,58.922,410.172,LFS - Labour Force Survey
ISR,2017,F,GE65,186.183,529.862,LFS - Labour Force Survey
ISR,2017,M,15-24,15.599,609.737,LFS - Labour Force Survey
ISR,2017,M,25-54,79.777,1520.876,LFS - Labour Force Survey
ISR,2017,M,55-64,59.701,385.888,LFS - Labour Force Survey
ISR,2017,M,GE65,129.911,435.681,LFS - Labour Force Survey
ISR,2018,F,15-24,9.405,627.396,LFS - Labour Force Survey
ISR,2018,F,25-54,71.673,1602.152,LFS - Labour Force Survey
ISR,2018,F,55-64,56.599,410.203,LFS - Labour Force Survey
ISR,2018,F,GE65,182.4,546.324,LFS - Labour Force Survey
ISR,2018,M,15-24,15.142,622.217,LFS - Labour Force Survey
ISR,2018,M,25-54,84.669,1545.165,LFS - Labour Force Survey
ISR,2018,M,55-64,61.722,385.687,LFS - Labour Force Survey
ISR,2018,M,GE65,127.802,455.422,LFS - Labour Force Survey
ISR,2019,F,15-24,12.145,643.8,LFS - Labour Force Survey
ISR,2019,F,25-54,75.683,1620.529,LFS - Labour Force Survey
ISR,2019,F,55-64,57.722,412.584,LFS - Labour Force Survey
ISR,2019,F,GE65,183.505,572.284,LFS - Labour Force Survey
ISR,2019,M,15-24,17.918,634.387,LFS - Labour Force Survey
ISR,2019,M,25-54,93.309,1567.56,LFS - Labour Force Survey
ISR,2019,M,55-64,62.149,398.746,LFS - Labour Force Survey
ISR,2019,M,GE65,128.058,472.619,LFS - Labour Force Survey
ISR,2020,F,15-24,15.256,656.504,LFS - Labour Force Survey
ISR,2020,F,25-54,72.512,1646.388,LFS - Labour Force Survey
ISR,2020,F,55-64,56.382,420.451,LFS - Labour Force Survey
ISR,2020,F,GE65,188.406,586.135,LFS - Labour Force Survey
ISR,2020,M,15-24,15.992,644.195,LFS - Labour Force Survey
ISR,2020,M,25-54,93.594,1600.365,LFS - Labour Force Survey
ISR,2020,M,55-64,60.588,402.649,LFS - Labour Force Survey
ISR,2020,M,GE65,130.79,488.931,LFS - Labour Force Survey
ISR,2021,F,15-24,12.704,670.633,LFS - Labour Force Survey
ISR,2021,F,25-54,74.546,1664.745,LFS - Labour Force Survey
ISR,2021,F,55-64,52.118,422.619,LFS - Labour Force Survey
ISR,2021,F,GE65,196.064,609.472,LFS - Labour Force Survey
ISR,2021,M,15-24,15.722,657.331,LFS - Labour Force Survey
ISR,2021,M,25-54,94.096,1625.138,LFS - Labour Force Survey
ISR,2021,M,55-64,60.881,405.573,LFS - Labour Force Survey
ISR,2021,M,GE65,138.034,501.884,LFS - Labour Force Survey
ISR,2022,F,15-24,14.915,682.989,LFS - Labour Force Survey
ISR,2022,F,25-54,76.542,1695.371,LFS - Labour Force Survey
ISR,2022,F,55-64,52.949,436.892,LFS - Labour Force Survey
ISR,2022,F,GE65,202.864,624.761,LFS - Labour Force Survey
ISR,2022,M,15-24,16.518,669.636,LFS - Labour Force Survey
ISR,2022,M,25-54,95.414,1646.608,LFS - Labour Force Survey
ISR,2022,M,55-64,59.762,411.871,LFS - Labour Force Survey
ISR,2022,M,GE65,146.905,523.513,LFS - Labour Force Survey
ISR,2023,F,15-24,17.955,694.438,LFS - Labour Force Survey
ISR,2023,F,25-54,82.697,1737.087,LFS - Labour Force Survey
ISR,2023,F,55-64,54.01,442.592,LFS - Labour Force Survey
ISR,2023,F,GE65,216.109,647.57,LFS - Labour Force Survey
ISR,2023,M,15-24,21.625,681.391,LFS - Labour Force Survey
ISR,2023,M,25-54,104.909,1693.624,LFS - Labour Force Survey
ISR,2023,M,55-64,58.025,418.146,LFS - Labour Force Survey
ISR,2023,M,GE65,159.38,540.342,LFS - Labour Force Survey
ITA,2010,F,15-24,12.232,2634.051,HIES - EU Statistics on Income and Living Conditions
ITA,2010,F,25-54,291.065,12873.597,HIES - EU Statistics on Income and Living Conditions
ITA,2010,F,55-64,194.266,3774.235,HIES - EU Statistics on Income and Living Conditions
ITA,2010,F,GE65,1371.302,6980.473,HIES - EU Statistics on Income and Living Conditions
ITA,2010,M,15-24,22.561,2768.116,HIES - EU Statistics on Income and Living Conditions
ITA,2010,M,25-54,258.511,12747.604,HIES - EU Statistics on Income and Living Conditions
ITA,2010,M,55-64,178.416,3566.807,HIES - EU Statistics on Income and Living Conditions
ITA,2010,M,GE65,715.018,5104.123,HIES - EU Statistics on Income and Living Conditions
ITA,2011,F,15-24,16.926,2632.563,HIES - EU Statistics on Income and Living Conditions
ITA,2011,F,25-54,434.431,12882.795,HIES - EU Statistics on Income and Living Conditions
ITA,2011,F,55-64,284.973,3858.443,HIES - EU Statistics on Income and Living Conditions
ITA,2011,F,GE65,1781.451,7025.79,HIES - EU Statistics on Income and Living Conditions
ITA,2011,M,15-24,30,2771.997,HIES - EU Statistics on Income and Living Conditions
ITA,2011,M,25-54,425.461,12711.837,HIES - EU Statistics on Income and Living Conditions
ITA,2011,M,55-64,289.678,3636.129,HIES - EU Statistics on Income and Living Conditions
ITA,2011,M,GE65,959.318,5159.66,HIES - EU Statistics on Income and Living Conditions
ITA,2012,F,15-24,21.94,2630.635,HIES - EU Statistics on Income and Living Conditions
ITA,2012,F,25-54,460.589,12854.389,HIES - EU Statistics on Income and Living Conditions
ITA,2012,F,55-64,335.297,3860.47,HIES - EU Statistics on Income and Living Conditions
ITA,2012,F,GE65,1961.711,7154.903,HIES - EU Statistics on Income and Living Conditions
ITA,2012,M,15-24,56.174,2776.193,HIES - EU Statistics on Income and Living Conditions
ITA,2012,M,25-54,502.028,12681.02,HIES - EU Statistics on Income and Living Conditions
ITA,2012,M,55-64,295.797,3632.919,HIES - EU Statistics on Income and Living Conditions
ITA,2012,M,GE65,1040.677,5298.214,HIES - EU Statistics on Income and Living Conditions
ITA,2013,F,15-24,29.411,2631.414,HIES - EU Statistics on Income and Living Conditions
ITA,2013,F,25-54,435.404,12847.999,HIES - EU Statistics on Income and Living Conditions
ITA,2013,F,55-64,314.825,3879.449,HIES - EU Statistics on Income and Living Conditions
ITA,2013,F,GE65,1896.412,7266.617,HIES - EU Statistics on Income and Living Conditions
ITA,2013,M,15-24,58.703,2780.613,HIES - EU Statistics on Income and Living Conditions
ITA,2013,M,25-54,477.028,12716.855,HIES - EU Statistics on Income and Living Conditions
ITA,2013,M,55-64,299.843,3649.505,HIES - EU Statistics on Income and Living Conditions
ITA,2013,M,GE65,1136.024,5425.22,HIES - EU Statistics on Income and Living Conditions
ITA,2014,F,15-24,24.287,2620.442,HIES - EU Statistics on Income and Living Conditions
ITA,2014,F,25-54,371.639,12836.914,HIES - EU Statistics on Income and Living Conditions
ITA,2014,F,55-64,299.721,3895.204,HIES - EU Statistics on Income and Living Conditions
ITA,2014,F,GE65,1862.825,7393.872,HIES - EU Statistics on Income and Living Conditions
ITA,2014,M,15-24,48.22,2769.349,HIES - EU Statistics on Income and Living Conditions
ITA,2014,M,25-54,465.774,12747.984,HIES - EU Statistics on Income and Living Conditions
ITA,2014,M,55-64,272.255,3666.911,HIES - EU Statistics on Income and Living Conditions
ITA,2014,M,GE65,1118.309,5563.429,HIES - EU Statistics on Income and Living Conditions
ITA,2015,F,15-24,38.707,2593.528,HIES - EU Statistics on Income and Living Conditions
ITA,2015,F,25-54,418.234,12769.94,HIES - EU Statistics on Income and Living Conditions
ITA,2015,F,55-64,300.039,3926.507,HIES - EU Statistics on Income and Living Conditions
ITA,2015,F,GE65,1979.962,7495.602,HIES - EU Statistics on Income and Living Conditions
ITA,2015,M,15-24,40.077,2756.231,HIES - EU Statistics on Income and Living Conditions
ITA,2015,M,25-54,445.666,12696.911,HIES - EU Statistics on Income and Living Conditions
ITA,2015,M,55-64,334.824,3683.45,HIES - EU Statistics on Income and Living Conditions
ITA,2015,M,GE65,1108.154,5652.773,HIES - EU Statistics on Income and Living Conditions
ITA,2016,F,15-24,18.757,2568.028,HIES - EU Statistics on Income and Living Conditions
ITA,2016,F,25-54,287.776,12641.921,HIES - EU Statistics on Income and Living Conditions
ITA,2016,F,55-64,225.395,3978.667,HIES - EU Statistics on Income and Living Conditions
ITA,2016,F,GE65,1207.611,7560.397,HIES - EU Statistics on Income and Living Conditions
ITA,2016,M,15-24,56.572,2741.151,HIES - EU Statistics on Income and Living Conditions
ITA,2016,M,25-54,249.732,12573.565,HIES - EU Statistics on Income and Living Conditions
ITA,2016,M,55-64,205.224,3727.625,HIES - EU Statistics on Income and Living Conditions
ITA,2016,M,GE65,677.513,5736.355,HIES - EU Statistics on Income and Living Conditions
ITA,2017,F,15-24,16.5,2550.463,HIES - EU Statistics on Income and Living Conditions
ITA,2017,F,25-54,201.532,12492.077,HIES - EU Statistics on Income and Living Conditions
ITA,2017,F,55-64,143.74,4058.998,HIES - EU Statistics on Income and Living Conditions
ITA,2017,F,GE65,1054.602,7633.235,HIES - EU Statistics on Income and Living Conditions
ITA,2017,M,15-24,13.293,2742.958,HIES - EU Statistics on Income and Living Conditions
ITA,2017,M,25-54,236.202,12444.233,HIES - EU Statistics on Income and Living Conditions
ITA,2017,M,55-64,132.5,3799.688,HIES - EU Statistics on Income and Living Conditions
